,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l
19,5.07,-23.72422073,-75.19774767,1.34858431,0.84751638,5.06,5.065,-14.45549581,-13.77948691,-13.09955168,18.94375966,18.658331,18.33191422,-64.91467742,-64.14921788,-63.30385087,1.32728743,2.02347817,2.73612771
20,5.075,-25.11797677,-74.98621652,0.98810107,0.87965346,5.065,5.07,-13.77948691,-13.09955168,-12.41490243,18.658331,18.33191422,18.02458324,-64.14921788,-63.30385087,-62.39419668,2.02347817,2.73612771,3.45294829
21,5.08,-26.51262099,-74.7706921,0.63824456,0.91216071,5.07,5.075,-13.09955168,-12.41490243,-11.72428942,18.33191422,18.02458324,17.6979219,-63.30385087,-62.39419668,-61.41008352,2.73612771,3.45294829,4.15629022
22,5.085,-27.9074737,-74.55828247,0.30855235,0.94519583,5.075,5.08,-12.41490243,-11.72428942,-11.04446959,18.02458324,17.6979219,17.42696125,-62.39419668,-61.41008352,-60.36851958,3.45294829,4.15629022,4.83823981
23,5.09,-29.29765838,-74.35658111,0.0103977,0.97952191,5.08,5.085,-11.72428942,-11.04446959,-10.36950264,17.6979219,17.42696125,17.06280851,-61.41008352,-60.36851958,-59.23832205,4.15629022,4.83823981,5.51131453
24,5.095,-30.68494215,-74.1763267,-0.24741417,1.01593179,5.085,5.09,-11.04446959,-10.36950264,-9.71320279,17.42696125,17.06280851,16.75551699,-60.36851958,-59.23832205,-58.05017386,4.83823981,5.51131453,6.1369671
25,5.1,-32.07874505,-74.03162402,-0.46970878,1.05413983,5.09,5.095,-10.36950264,-9.71320279,-9.06746921,17.06280851,16.75551699,16.44265917,-59.23832205,-58.05017386,-56.79902924,5.51131453,6.1369671,6.70465296
26,5.105,-33.45208224,-73.93803667,-0.65867902,1.09446763,5.095,5.1,-9.71320279,-9.06746921,-8.52296532,16.75551699,16.44265917,16.27940226,-58.05017386,-56.79902924,-55.4971241,6.1369671,6.70465296,7.20198375
27,5.11,-34.80960969,-73.91567679,-0.81924007,1.13719678,5.1,5.105,-9.06746921,-8.52296532,-7.85451711,16.44265917,16.27940226,15.86946021,-56.79902924,-55.4971241,-54.1120267,6.70465296,7.20198375,7.69834519
28,5.115,-36.15857153,-73.98706927,-0.95867794,1.18253677,5.105,5.11,-8.52296532,-7.85451711,-7.34290849,16.27940226,15.86946021,15.71461611,-55.4971241,-54.1120267,-52.70252814,7.20198375,7.69834519,8.09332777
29,5.12,-37.50428715,-74.17299172,-1.08624394,1.23059047,5.11,5.115,-7.85451711,-7.34290849,-6.71130787,15.86946021,15.71461611,15.32902529,-54.1120267,-52.70252814,-51.19182105,7.69834519,8.09332777,8.42971431
30,5.125,-38.84908657,-74.48935475,-1.21272318,1.28131868,5.115,5.12,-7.34290849,-6.71130787,-6.18039215,15.71461611,15.32902529,15.09515481,-52.70252814,-51.19182105,-49.65313328,8.09332777,8.42971431,8.72727514
31,5.13,-40.19411273,-74.94676335,-1.35000049,1.33450404,5.12,5.125,-6.71130787,-6.18039215,-5.67756446,15.32902529,15.09515481,14.88334054,-51.19182105,-49.65313328,-48.06069928,8.42971431,8.72727514,8.96346353
32,5.135,-41.54011492,-75.55266797,-1.51063952,1.38971465,5.125,5.13,-6.18039215,-5.67756446,-5.19673685,15.09515481,14.88334054,14.68417535,-49.65313328,-48.06069928,-46.42164306,8.72727514,8.96346353,9.1495371
33,5.14,-42.88324371,-76.30960881,-1.70749478,1.44626821,5.13,5.135,-5.67756446,-5.19673685,-4.81328141,14.88334054,14.68417535,14.6128567,-48.06069928,-46.42164306,-44.76726476,8.96346353,9.1495371,9.34471159
34,5.145,-44.21603267,-77.21645482,-1.95338739,1.50319975,5.135,5.14,-5.19673685,-4.81328141,-4.32621909,14.68417535,14.6128567,14.36012096,-46.42164306,-44.76726476,-42.99214425,9.1495371,9.34471159,9.38762233
35,5.15,-45.52910016,-78.27124363,-2.26087441,1.55923794,5.14,5.145,-4.81328141,-4.32621909,-3.93113114,14.6128567,14.36012096,14.24777317,-44.76726476,-42.99214425,-41.2130841,9.34471159,9.38762233,9.49669817
36,5.155,-46.81453931,-79.47335915,-2.71913006,1.6086708,5.145,5.15,-4.32621909,-3.93113114,-3.55420582,14.36012096,14.24777317,14.10989988,-42.99214425,-41.2130841,-39.38112329,9.38762233,9.49669817,9.52772354
37,5.16,-48.0672572,-80.82181732,-3.40251483,1.64740409,5.15,5.155,-3.93113114,-3.55420582,-3.22637581,14.24777317,14.10989988,14.05905578,-41.2130841,-39.38112329,-37.53419954,9.49669817,9.52772354,9.56763832
38,5.165,-49.28442792,-82.31216232,-4.22162451,1.67941243,5.155,5.16,-3.55420582,-3.22637581,-2.88972766,14.10989988,14.05905578,13.9157538,-39.38112329,-37.53419954,-35.5897418,9.52772354,9.56763832,9.50542114
39,5.17,-50.46825623,-83.9381116,-5.18248915,1.70280739,5.16,5.165,-3.22637581,-2.88972766,-2.60984213,14.05905578,13.9157538,13.90046523,-37.53419954,-35.5897418,-33.65463389,9.56763832,9.50542114,9.49455641
40,5.175,-51.62597106,-85.69205469,-6.28662937,1.71562404,5.165,5.17,-2.88972766,-2.60984213,-2.32521142,13.9157538,13.90046523,13.79496952,-35.5897418,-33.65463389,-31.62991897,9.50542114,9.49455641,9.37190284
41,5.18,-52.76795525,-87.56471924,-7.53709425,1.71688146,5.17,5.175,-2.60984213,-2.32521142,-2.09118526,13.90046523,13.79496952,13.80949058,-33.65463389,-31.62991897,-29.61273247,9.49455641,9.37190284,9.28030199
42,5.185,-53.90347052,-89.54451194,-8.9222162,1.70490261,5.175,5.18,-2.32521142,-2.09118526,-1.84888882,13.79496952,13.80949058,13.73312687,-31.62991897,-29.61273247,-27.52183799,9.37190284,9.28030199,9.10288226
43,5.19,-55.03380282,-91.61449633,-10.41788132,1.67698582,5.18,5.185,-2.09118526,-1.84888882,-1.65029988,13.80949058,13.73312687,13.75232936,-29.61273247,-27.52183799,-25.42564098,9.28030199,9.10288226,8.91673448
44,5.195,-56.15194319,-93.75521339,-12.00204364,1.63169241,5.185,5.19,-1.84888882,-1.65029988,-1.48571192,13.73312687,13.75232936,13.78454766,-27.52183799,-25.42564098,-23.30766961,9.10288226,8.91673448,8.64718536
45,5.2,-57.24418983,-95.94734324,-13.64752468,1.56799476,5.19,5.195,-1.65029988,-1.48571192,-1.31643973,13.75232936,13.78454766,13.79167635,-25.42564098,-23.30766961,-21.15693643,8.91673448,8.64718536,8.34884665
46,5.205,-58.29091943,-98.17317051,-14.4553749,1.51725855,5.195,5.2,-1.48571192,-1.31643973,-1.2091571,13.78454766,13.79167635,13.85129147,-23.30766961,-21.15693643,-19.02381943,8.64718536,8.34884665,7.9852083
47,5.21,-59.26912028,-100.41803829,-15.15757522,1.44625166,5.2,5.205,-1.31643973,-1.2091571,-1.08012549,13.79167635,13.85129147,13.87877451,-21.15693643,-19.02381943,-16.86261472,8.34884665,7.9852083,7.56496899
48,5.215,-60.15640528,-102.67220515,-15.9920467,1.34687606,5.205,5.21,-1.2091571,-1.08012549,-1.02878939,13.85129147,13.87877451,13.9643138,-19.02381943,-16.86261472,-14.74085146,7.9852083,7.56496899,7.07373381
49,5.22,-60.93209819,-104.93017058,-16.99328936,1.22047481,5.21,5.215,-1.08012549,-1.02878939,-0.99149242,13.87877451,13.9643138,14.05047528,-16.86261472,-14.74085146,-12.6316683,7.56496899,7.07373381,6.50614113
50,5.225,-61.57868222,-107.18979943,-18.18443905,1.06997728,5.215,5.22,-1.02878939,-0.99149242,-0.94209842,13.9643138,14.05047528,14.1524363,-14.74085146,-12.6316683,-10.537965,7.07373381,6.50614113,5.85321406
51,5.23,-62.08079873,-109.45000056,-20.16091862,0.88469033,5.22,5.225,-0.99149242,-0.94209842,-0.98002251,14.05047528,14.1524363,14.28076681,-12.6316683,-10.537965,-8.52336477,6.50614113,5.85321406,5.14393799
52,5.235,-62.4248986,-111.70757641,-22.18580973,0.69076531,5.225,5.23,-0.94209842,-0.98002251,-1.05273848,14.1524363,14.28076681,14.40756446,-10.537965,-8.52336477,-6.58790204,5.85321406,5.14393799,4.38033701
53,5.24,-62.60276137,-113.95904002,-24.08746379,0.4964595,5.23,5.235,-0.98002251,-1.05273848,-1.17787686,14.28076681,14.40756446,14.56953691,-8.52336477,-6.58790204,-4.75284537,5.14393799,4.38033701,3.56874695
54,5.245,-62.60949328,-116.19693609,-25.80652873,0.30716535,5.235,5.24,-1.05273848,-1.17787686,-1.35436851,14.40756446,14.56953691,14.7407622,-6.58790204,-4.75284537,-3.04646462,4.38033701,3.56874695,2.75046448
55,5.25,-62.44188904,-118.40798954,-27.28713299,0.1283378,5.24,5.245,-1.17787686,-1.35436851,-1.58093856,14.56953691,14.7407622,14.94116603,-4.75284537,-3.04646462,-1.49011051,3.56874695,2.75046448,1.9444726
56,5.255,-62.09654475,-120.57273348,-28.47932597,-0.03468424,5.245,5.25,-1.35436851,-1.58093856,-1.85239103,14.7407622,14.94116603,15.11649426,-3.04646462,-1.49011051,-0.10017524,2.75046448,1.9444726,1.21640578
57,5.26,-61.5673626,-122.66653672,-29.34118323,-0.17685574,5.25,5.255,-1.58093856,-1.85239103,-2.17410848,14.94116603,15.11649426,15.30838712,-1.49011051,-0.10017524,1.10125971,1.9444726,1.21640578,0.57274814
58,5.265,-60.84642959,-124.66275577,-29.84053578,-0.29360007,5.255,5.26,-1.85239103,-2.17410848,-2.54527634,15.11649426,15.30838712,15.50798367,-0.10017524,1.10125971,2.09910408,1.21640578,0.57274814,0.05481222
59,5.27,-59.92552686,-126.5351902,-29.95630884,-0.3809754,5.26,5.265,-2.17410848,-2.54527634,-2.96379805,15.30838712,15.50798367,15.71491278,1.10125971,2.09910408,2.87872212,0.57274814,0.05481222,-0.31356053
60,5.275,-58.79361288,-128.25703673,-29.67946411,-0.4358269,5.265,5.27,-2.54527634,-2.96379805,-3.42879259,15.50798367,15.71491278,15.938159,2.09910408,2.87872212,3.42830901,0.05481222,-0.31356053,-0.51950482
61,5.28,-57.43552187,-129.80018119,-29.01353806,-0.45591796,5.27,5.275,-2.96379805,-3.42879259,-3.93410229,15.71491278,15.938159,16.15595553,2.87872212,3.42830901,3.74361123,-0.31356053,-0.51950482,-0.56524612
62,5.285,-55.83298876,-131.13498089,-27.97475351,-0.44003378,5.275,5.28,-3.42879259,-3.93410229,-4.47610249,15.938159,16.15595553,16.36033326,3.42830901,3.74361123,3.82320591,-0.51950482,-0.56524612,-0.47176726
63,5.29,-53.96841508,-132.23259237,-26.59166101,-0.38805183,5.28,5.285,-3.93410229,-4.47610249,-5.07543557,16.15595553,16.36033326,16.57624343,3.74361123,3.82320591,3.69097315,-0.56524612,-0.47176726,-0.26441012
64,5.295,-51.82340151,-133.06026953,-24.90425657,-0.30097571,5.285,5.29,-4.47610249,-5.07543557,-5.70782995,16.36033326,16.57624343,16.76816806,3.82320591,3.69097315,3.34049689,-0.47176726,-0.26441012,0.03127629
65,5.3,-49.37693116,-133.57717637,-22.96253869,-0.18093165,5.29,5.295,-5.07543557,-5.70782995,-6.37861589,16.57624343,16.76816806,16.98827306,3.69097315,3.34049689,2.82169546,-0.26441012,0.03127629,0.3400593
66,5.305,-46.60808546,-133.73456181,-20.82451422,-0.0311288,5.295,5.3,-5.70782995,-6.37861589,-7.108063,16.76816806,16.98827306,17.17322971,3.34049689,2.82169546,2.14991938,0.03127629,0.3400593,0.6380781
67,5.31,-43.50083726,-133.47664193,-18.55371789,0.14421531,5.3,5.305,-6.37861589,-7.108063,-7.86612891,16.98827306,17.17322971,17.33759212,2.82169546,2.14991938,1.36904996,0.3400593,0.6380781,0.86171603
68,5.315,-40.04742607,-132.74252375,-30.79126792,0.00102729,5.305,5.31,-7.108063,-7.86612891,-8.67614604,17.17322971,17.33759212,17.47133314,2.14991938,1.36904996,0.51008608,0.6380781,0.86171603,0.97786692
69,5.32,-36.24908842,-131.46401149,-34.61899345,0.40191523,5.31,5.315,-7.86612891,-8.67614604,-9.52549651,17.33759212,17.47133314,17.56735363,1.36904996,0.51008608,-0.39145939,0.86171603,0.97786692,0.93715853
70,5.325,-32.16798375,-129.56742328,-38.46304783,1.05200969,5.315,5.32,-8.67614604,-9.52549651,-10.44823048,17.47133314,17.56735363,17.64680415,0.51008608,-0.39145939,-1.30619619,0.97786692,0.93715853,0.74801601
71,5.33,-27.89448644,-126.97809821,-41.34533184,1.91682707,5.32,5.325,-9.52549651,-10.44823048,-11.39998222,17.56735363,17.64680415,17.65832322,-0.39145939,-1.30619619,-2.20737104,0.93715853,0.74801601,0.33768454
72,5.335,-23.43595653,-123.62009592,-42.20837333,2.87422594,5.325,5.33,-10.44823048,-11.39998222,-12.45463268,17.64680415,17.65832322,17.66374361,-1.30619619,-2.20737104,-3.08422739,0.74801601,0.33768454,-0.22678504
73,5.34,-18.89006607,-119.42603465,-40.4578147,3.76106425,5.33,5.335,-11.39998222,-12.45463268,-13.54683092,17.65832322,17.66374361,17.58667255,-2.20737104,-3.08422739,-3.93196547,0.33768454,-0.22678504,-0.95290334
74,5.345,-14.36883584,-114.35544188,-36.34506649,4.40774493,5.335,5.34,-12.45463268,-13.54683092,-14.71021161,17.66374361,17.58667255,17.43672646,-3.08422739,-3.93196547,-4.76589467,-0.22678504,-0.95290334,-1.75559436
75,5.35,-9.9928568,-108.39719166,-30.63011728,4.67901962,5.34,5.345,-13.54683092,-14.71021161,-15.9200897,17.58667255,17.43672646,17.18484154,-3.93196547,-4.76589467,-5.62077239,-0.95290334,-1.75559436,-2.56057732
76,5.355,-5.8996578,-101.57200569,-24.23270934,4.49921076,5.345,5.35,-14.71021161,-15.9200897,-17.23542873,17.43672646,17.18484154,16.86047303,-4.76589467,-5.62077239,-6.50931822,-1.75559436,-2.56057732,-3.26635274
77,5.36,-2.22155132,-93.94085497,-18.00901773,3.84031887,5.35,5.355,-15.9200897,-17.23542873,-18.60935663,17.18484154,16.86047303,16.40816682,-5.62077239,-6.50931822,-7.4661403,-2.56057732,-3.26635274,-3.80046262
78,5.365,1.03927783,-85.60229415,-12.47027747,2.72150627,5.355,5.36,-17.23542873,-18.60935663,-20.06096226,16.86047303,16.40816682,15.82612048,-6.50931822,-7.4661403,-8.49433059,-3.26635274,-3.80046262,-4.11101887
79,5.37,4.04853563,-76.69270991,-7.59279304,1.22034837,5.36,5.365,-18.60935663,-20.06096226,-21.58056958,16.40816682,15.82612048,15.10296414,-7.4661403,-8.49433059,-9.59176364,-3.80046262,-4.11101887,-4.1741034
80,5.375,6.53907743,-67.41132163,-3.17594971,-0.57339086,5.365,5.37,-20.06096226,-21.58056958,-23.16746906,15.82612048,15.10296414,14.21833087,-8.49433059,-9.59176364,-10.70423557,-4.11101887,-4.1741034,-4.07578256
81,5.38,8.52812829,-57.99524229,1.18972689,-2.58621347,5.37,5.375,-21.58056958,-23.16746906,-24.8116773,15.10296414,14.21833087,13.19466652,-9.59176364,-10.70423557,-11.8959077,-4.1741034,-4.07578256,-3.62637698
82,5.385,10.05696146,-48.71317223,5.58614514,-4.76358001,5.375,5.38,-23.16746906,-24.8116773,-26.55083165,14.21833087,13.19466652,12.0423926,-10.70423557,-11.8959077,-13.06589121,-4.07578256,-3.62637698,-3.10221899
83,5.39,11.17149154,-39.84688443,9.89075542,-7.05830016,5.38,5.385,-24.8116773,-26.55083165,-28.30061572,13.19466652,12.0423926,10.72258562,-11.8959077,-13.06589121,-14.16728151,-3.62637698,-3.10221899,-2.32986141
84,5.395,11.91763387,-31.66185965,13.93919951,-9.4247328,5.385,5.39,-26.55083165,-28.30061572,-30.08883282,12.0423926,10.72258562,9.27149565,-13.06589121,-14.16728151,-15.17825081,-3.10221899,-2.32986141,-1.59019086
85,5.4,12.32534066,-24.368265,17.61892246,-11.81960986,5.39,5.395,-28.30061572,-30.08883282,-31.96737514,10.72258562,9.27149565,7.7053941,-14.16728151,-15.17825081,-16.17869824,-2.32986141,-1.59019086,-0.68186183
86,5.405,12.40780082,-18.09613137,20.885011,-14.20731846,5.395,5.4,-30.08883282,-31.96737514,-33.80171045,9.27149565,7.7053941,6.06248549,-15.17825081,-16.17869824,-16.97168243,-1.59019086,-0.68186183,0.13365607
87,5.41,12.15924531,-12.8830514,23.74221218,-16.56584986,5.4,5.405,-31.96737514,-33.80171045,-35.70625835,7.7053941,6.06248549,4.37716652,-16.17869824,-16.97168243,-17.75510467,-0.68186183,0.13365607,1.06966304
88,5.415,11.60880278,-8.67729475,26.20710178,-18.88734867,5.405,5.41,-33.80171045,-35.70625835,-37.57487708,6.06248549,4.37716652,2.71990387,-16.97168243,-17.75510467,-18.361752,0.13365607,1.06966304,1.9376707
89,5.42,10.83597407,-5.36250247,28.30017824,-21.16799345,5.41,5.415,-35.70625835,-37.57487708,-39.45222536,4.37716652,2.71990387,1.08261311,-17.75510467,-18.361752,-18.9022271,1.06966304,1.9376707,2.79015006
90,5.425,9.81205004,-2.80861036,30.02649221,-23.41013383,5.415,5.42,-37.57487708,-39.45222536,-41.31923559,2.71990387,1.08261311,-0.48489107,-18.361752,-18.9022271,-19.34597267,1.9376707,2.79015006,3.60430188
91,5.43,1.90831179,2.35168352,31.38505886,-25.6214424,5.42,5.425,-39.45222536,-41.31923559,-43.18972224,1.08261311,-0.48489107,-1.92757907,-18.9022271,-19.34597267,-19.71712666,2.79015006,3.60430188,4.45479227
92,5.435,1.76027107,2.4234991,32.38284184,-27.8057895,5.425,5.43,-41.31923559,-43.18972224,-45.01072401,-0.48489107,-1.92757907,-3.27539129,-19.34597267,-19.71712666,-20.00241346,3.60430188,4.45479227,5.19036759
93,5.44,1.78851843,2.48509317,33.03379049,-29.96514562,5.43,5.435,-43.18972224,-45.01072401,-46.8099977,-1.92757907,-3.27539129,-4.48334969,-19.71712666,-20.00241346,-20.21142763,4.45479227,5.19036759,5.93868629
94,5.445,1.98201989,2.53536268,33.34748499,-32.10235918,5.435,5.44,-45.01072401,-46.8099977,-48.55817222,-3.27539129,-4.48334969,-5.57153018,-20.00241346,-20.21142763,-20.33151382,5.19036759,5.93868629,6.61557218
95,5.45,2.31904517,2.57297187,33.3394211,-34.21506858,5.44,5.445,-46.8099977,-48.55817222,-50.25202289,-4.48334969,-5.57153018,-6.52118401,-20.21142763,-20.33151382,-20.39149917,5.93868629,6.61557218,7.23703267
96,5.455,2.76939339,2.59641397,33.02497963,-36.29666667,5.445,5.45,-48.55817222,-50.25202289,-51.8850214,-5.57153018,-6.52118401,-7.30798068,-20.33151382,-20.39149917,-20.39209391,6.61557218,7.23703267,7.77407867
97,5.46,3.29711668,2.60413123,32.41125318,-38.3414364,5.45,5.455,-50.25202289,-51.8850214,-53.44509362,-6.52118401,-7.30798068,-7.92257814,-20.39149917,-20.39209391,-20.32576801,7.23703267,7.77407867,8.2690394
98,5.465,3.86345962,2.5946757,31.50915623,-40.33836173,5.455,5.46,-51.8850214,-53.44509362,-54.93986377,-7.30798068,-7.92257814,-8.33523257,-20.39209391,-20.32576801,-20.20451407,7.77407867,8.2690394,8.73161053
99,5.47,4.42975057,2.566887,30.33291378,-42.27646838,5.46,5.465,-53.44509362,-54.93986377,-56.36894901,-7.92257814,-8.33523257,-8.54625061,-20.32576801,-20.20451407,-20.03504166,8.2690394,8.73161053,9.14780096
100,5.475,4.96002276,2.5200618,28.89801716,-44.14883683,5.465,5.47,-54.93986377,-56.36894901,-57.71942707,-8.33523257,-8.54625061,-8.55473362,-20.20451407,-20.03504166,-19.82035748,8.73161053,9.14780096,9.52037581
101,5.48,5.4231919,2.45409225,27.2284644,-45.94805497,5.47,5.475,-56.36894901,-57.71942707,-59.00934138,-8.54625061,-8.55473362,-8.35749963,-20.03504166,-19.82035748,-19.56153553,9.14780096,9.52037581,9.86172746
102,5.485,5.79514534,2.36961087,25.35093152,-47.66811882,5.475,5.48,-57.71942707,-59.00934138,-60.19915903,-8.55473362,-8.35749963,-8.00159256,-19.82035748,-19.56153553,-19.27762193,9.52037581,9.86172746,10.13694045
103,5.49,6.06770463,2.26904489,23.29364043,-49.30638072,5.48,5.485,-59.00934138,-60.19915903,-61.30451102,-8.35749963,-8.00159256,-7.49031186,-19.56153553,-19.27762193,-18.94368308,9.86172746,10.13694045,10.42363009
104,5.495,6.21629178,2.15267567,21.08855692,-50.86066488,5.485,5.49,-60.19915903,-61.30451102,-62.34937066,-8.00159256,-7.49031186,-6.82142105,-19.27762193,-18.94368308,-18.57538722,10.13694045,10.42363009,10.6020675
105,5.5,6.24055932,2.02318998,18.76837401,-52.32918404,5.49,5.495,-61.30451102,-62.34937066,-63.32753983,-7.49031186,-6.82142105,-6.01133296,-18.94368308,-18.57538722,-18.18595554,10.42363009,10.6020675,10.72194649
106,5.505,6.14673323,1.88377022,16.36281722,-53.71327983,5.495,5.5,-62.34937066,-63.32753983,-64.20545495,-6.82142105,-6.01133296,-5.11869081,-18.57538722,-18.18595554,-17.74962577,10.6020675,10.72194649,10.82684817
107,5.51,5.94646268,1.7379312,13.89821764,-55.01505023,5.5,5.505,-63.32753983,-64.20545495,-65.00850073,-6.01133296,-5.11869081,-4.16274215,-18.18595554,-17.74962577,-17.31200226,10.72194649,10.82684817,10.91450941
108,5.515,5.65546818,1.58934116,11.3972135,-56.23698888,5.505,5.51,-64.20545495,-65.00850073,-65.7241174,-5.11869081,-4.16274215,-3.15029151,-17.74962577,-17.31200226,-16.83002745,10.82684817,10.91450941,10.9446788
109,5.52,5.2921057,1.44164175,8.87483759,-57.38312771,5.51,5.515,-65.00850073,-65.7241174,-66.35237684,-4.16274215,-3.15029151,-2.12320743,-17.31200226,-16.83002745,-16.32901339,10.91450941,10.9446788,10.94734385
110,5.525,4.87596308,1.2982799,6.34110962,-58.45816613,5.515,5.52,-65.7241174,-66.35237684,-66.91253413,-3.15029151,-2.12320743,-1.08711198,-16.83002745,-16.32901339,-15.82115183,10.9446788,10.94734385,10.92653371
111,5.53,4.42658571,1.16236194,3.80371736,-59.46665503,5.52,5.525,-66.35237684,-66.91253413,-67.38539939,-2.12320743,-1.08711198,-0.06835666,-16.32901339,-15.82115183,-15.29119555,10.94734385,10.92653371,10.8851791
112,5.535,3.96240375,1.03653797,1.27006818,-60.4140815,5.525,5.53,-66.91253413,-67.38539939,-67.78228139,-1.08711198,-0.06835666,0.92675905,-15.82115183,-15.29119555,-14.75151956,10.92653371,10.8851791,10.82983528
