,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l
16,4.1,5.16526139,0.92635817,21.93280316,-25.58875856,4.09,4.095,-63.03789727,-62.18666078,-61.26468203,-8.05842765,-7.65727218,-7.27844824,-12.59466416,-12.04155368,-11.50539532,4.04673763,4.18938358,4.33542558
17,4.105,4.75563701,0.93474221,20.09077067,-26.51031634,4.095,4.1,-62.18666078,-61.26468203,-60.27282417,-7.65727218,-7.27844824,-6.91925949,-12.04155368,-11.50539532,-10.99115894,4.18938358,4.33542558,4.48738237
18,4.11,4.27223069,0.94955572,18.30235265,-27.47275993,4.1,4.105,-61.26468203,-60.27282417,-59.21654712,-7.27844824,-6.91925949,-6.58329903,-11.50539532,-10.99115894,-10.50274456,4.33542558,4.48738237,4.65006278
19,4.115,3.76370806,0.97590987,16.57178506,-28.47869568,4.105,4.11,-60.27282417,-59.21654712,-58.09171975,-6.91925949,-6.58329903,-6.26549911,-10.99115894,-10.50274456,-10.03374887,4.48738237,4.65006278,4.80525148
20,4.12,3.21332312,1.01177481,14.90361834,-29.53257571,4.11,4.115,-59.21654712,-58.09171975,-56.94381967,-6.58329903,-6.26549911,-5.89458271,-10.50274456,-10.03374887,-9.56380877,4.65006278,4.80525148,4.97562415
21,4.125,2.63132192,1.0582908,13.32997025,-30.63778236,4.115,4.12,-58.09171975,-56.94381967,-55.6860871,-6.26549911,-5.89458271,-5.647865,-10.03374887,-9.56380877,-9.17597173,4.80525148,4.97562415,5.13062721
22,4.13,2.02566686,1.11629885,11.86151128,-31.7967024,4.12,4.125,-56.94381967,-55.6860871,-54.36814113,-5.89458271,-5.647865,-5.43553232,-9.56380877,-9.17597173,-8.77864753,4.97562415,5.13062721,5.33697503
23,4.135,1.40210482,1.18623233,10.49747585,-33.01436674,4.125,4.13,-55.6860871,-54.36814113,-53.02766138,-5.647865,-5.43553232,-5.07156506,-9.17597173,-8.77864753,-8.37232615,5.13062721,5.33697503,5.47920332
24,4.14,0.76420558,1.26799914,9.23587631,-34.29693553,4.13,4.135,-54.36814113,-53.02766138,-51.59710824,-5.43553232,-5.07156506,-4.96897854,-8.77864753,-8.37232615,-8.0578029,5.33697503,5.47920332,5.66171399
25,4.145,0.11333473,1.36086307,8.06983734,-35.65248927,4.135,4.14,-53.02766138,-51.59710824,-50.1205149,-5.07156506,-4.96897854,-4.71569367,-8.37232615,-8.0578029,-7.67751915,5.47920332,5.66171399,5.80164825
26,4.15,-0.55148664,1.46333647,6.98921815,-37.09001915,4.14,4.145,-51.59710824,-50.1205149,-48.59822901,-4.96897854,-4.71569367,-4.58046157,-8.0578029,-7.67751915,-7.37752562,5.66171399,5.80164825,5.96924806
27,4.155,-1.23386847,1.57309783,5.98154201,-38.61892348,4.145,4.15,-50.1205149,-48.59822901,-46.99205448,-4.71569367,-4.58046157,-4.59716811,-7.67751915,-7.37752562,-7.13034311,5.80164825,5.96924806,6.1630465
28,4.16,-1.94049719,1.68694779,5.03298357,-40.24881198,4.15,4.155,-48.59822901,-46.99205448,-45.35330033,-4.58046157,-4.59716811,-4.45681036,-7.37752562,-7.13034311,-6.80285836,5.96924806,6.1630465,6.33038318
29,4.165,-2.68167123,1.80081652,4.12925276,-41.98880577,4.155,4.16,-46.99205448,-45.35330033,-43.6921009,-4.59716811,-4.45681036,-4.40852156,-7.13034311,-6.80285836,-6.5775232,6.1630465,6.33038318,6.51694755
30,4.17,-3.47178847,1.90983466,3.25427981,-43.84691066,4.16,4.165,-45.35330033,-43.6921009,-41.92974085,-4.45681036,-4.40852156,-4.51904627,-6.80285836,-6.5775232,-6.38631819,6.33038318,6.51694755,6.73706584
31,4.175,-4.45042265,2.00114445,2.38957598,-45.830192,4.165,4.17,-43.6921009,-41.92974085,-40.12053576,-4.40852156,-4.51904627,-4.64054165,-6.5775232,-6.38631819,-6.19666398,6.51694755,6.73706584,6.95877162
32,4.18,-5.97724076,2.05098326,1.51774866,-47.94399627,4.17,4.175,-41.92974085,-40.12053576,-38.27665978,-4.51904627,-4.64054165,-4.7244382,-6.38631819,-6.19666398,-6.01517722,6.73706584,6.95877162,7.18875947
33,4.185,-7.67785416,2.07930566,0.6265859,-50.19033479,4.175,4.18,-40.12053576,-38.27665978,-36.42490048,-4.64054165,-4.7244382,-4.67927689,-6.19666398,-6.01517722,-5.80677843,6.95877162,7.18875947,7.40123655
34,4.19,-9.54516531,2.08201965,-0.29261177,-52.56682067,4.18,4.185,-38.27665978,-36.42490048,-34.53570112,-4.7244382,-4.67927689,-4.71949679,-6.01517722,-5.80677843,-5.69439554,7.18875947,7.40123655,7.66132397
35,4.195,-11.56334954,2.05560863,-1.24697039,-55.06702312,4.185,4.19,-36.42490048,-34.53570112,-32.62327673,-4.67927689,-4.71949679,-4.71954315,-5.80677843,-5.69439554,-5.57570538,7.40123655,7.66132397,7.92010462
36,4.2,-13.70747705,1.99742148,-2.24427619,-57.68162644,4.19,4.195,-34.53570112,-32.62327673,-30.69481589,-4.71949679,-4.71954315,-4.68881347,-5.69439554,-5.57570538,-5.46989992,7.66132397,7.92010462,8.18189611
37,4.205,-15.6141311,1.86440201,-3.29065647,-60.39837794,4.195,4.2,-32.62327673,-30.69481589,-28.64833076,-4.71954315,-4.68881347,-4.92600797,-5.57570538,-5.46989992,-5.34070025,7.92010462,8.18189611,8.42432145
38,4.21,-17.70063618,1.70013553,-4.38652984,-63.20201096,4.2,4.205,-30.69481589,-28.64833076,-26.78913286,-4.68881347,-4.92600797,-4.8165435,-5.46989992,-5.34070025,-5.27880326,8.18189611,8.42432145,8.67614314
39,4.215,-19.93915122,1.51103408,-5.52449797,-66.07438641,4.205,4.21,-28.64833076,-26.78913286,-24.73295938,-4.92600797,-4.8165435,-5.12645732,-5.34070025,-5.27880326,-5.19397973,8.42432145,8.67614314,8.92878452
40,4.22,-22.26676621,1.30250615,-6.68737053,-68.99425331,4.21,4.215,-26.78913286,-24.73295938,-22.94894529,-4.8165435,-5.12645732,-4.9002544,-5.27880326,-5.19397973,-5.16183309,8.67614314,8.92878452,9.17074067
41,4.225,-24.61070401,1.08083652,-7.8484271,-71.93792642,4.215,4.22,-24.73295938,-22.94894529,-21.00210957,-5.12645732,-4.9002544,-5.22249455,-5.19397973,-5.16183309,-5.10111068,8.92878452,9.17074067,9.44135676
42,4.23,-26.91891388,0.87032153,-8.97214095,-74.88049335,4.22,4.225,-22.94894529,-21.00210957,-19.36294203,-4.9002544,-5.22249455,-4.99197922,-5.16183309,-5.10111068,-5.10971818,9.17074067,9.44135676,9.70115093
43,4.235,-29.09337594,0.71665243,-10.01817081,-77.79689515,4.225,4.23,-21.00210957,-19.36294203,-17.66325782,-5.22249455,-4.99197922,-5.11100155,-5.10111068,-5.10971818,-5.07031742,9.44135676,9.70115093,9.95719468
44,4.24,-30.92915258,0.53747959,-10.94451699,-80.66059572,4.23,4.235,-19.36294203,-17.66325782,-16.29989492,-4.99197922,-5.11100155,-4.84554872,-5.10971818,-5.07031742,-5.11257276,9.70115093,9.95719468,10.15512765
45,4.245,-32.42770357,0.34115937,-11.71097249,-83.44389238,4.235,4.24,-17.66325782,-16.29989492,-14.99394793,-5.11100155,-4.84554872,-4.65751989,-5.07031742,-5.11257276,-5.17787437,9.95719468,10.15512765,10.42869101
46,4.25,-33.59523808,0.13754084,-12.2826805,-86.1190915,4.24,4.245,-16.29989492,-14.99394793,-13.72004732,-4.84554872,-4.65751989,-4.76081135,-5.11257276,-5.17787437,-5.27651225,10.15512765,10.42869101,10.69002414
47,4.255,-34.43779949,-0.0627968,-12.62945414,-88.65780245,4.245,4.25,-14.99394793,-13.72004732,-12.74951603,-4.65751989,-4.76081135,-4.48379423,-5.17787437,-5.27651225,-5.37422511,10.42869101,10.69002414,10.85341388
48,4.26,-34.95843972,-0.24935709,-12.72777743,-91.03166899,4.25,4.255,-13.72004732,-12.74951603,-11.85714803,-4.76081135,-4.48379423,-4.28471316,-5.27651225,-5.37422511,-5.54388651,10.69002414,10.85341388,11.09373282
49,4.265,-35.1566544,-0.4125036,-12.5653439,-93.21468924,4.255,4.26,-12.74951603,-11.85714803,-11.09712907,-4.48379423,-4.28471316,-4.12045183,-5.37422511,-5.54388651,-5.75053209,10.85341388,11.09373282,11.30254673
50,4.27,-35.02978967,-0.54412479,-12.14234862,-95.18380731,4.26,4.265,-11.85714803,-11.09712907,-10.4668496,-4.28471316,-4.12045183,-3.97732608,-5.54388651,-5.75053209,-5.9945426,11.09373282,11.30254673,11.48149029
51,4.275,-34.57581624,-0.63812835,-11.47158952,-96.91870515,4.265,4.27,-11.09712907,-10.4668496,-9.96916445,-4.12045183,-3.97732608,-3.84625662,-5.75053209,-5.9945426,-6.27746176,11.30254673,11.48149029,11.63144898
52,4.28,-33.79662855,-0.69073161,-10.57889871,-98.40224821,4.27,4.275,-10.4668496,-9.96916445,-9.61058387,-3.97732608,-3.84625662,-3.75358092,-5.9945426,-6.27746176,-6.59207516,11.48149029,11.63144898,11.73768662
53,4.285,-32.70105164,-0.70056988,-9.49994394,-99.62052059,4.275,4.28,-9.96916445,-9.61058387,-9.3692751,-3.84625662,-3.75358092,-3.60704509,-6.27746176,-6.59207516,-6.95379294,11.63144898,11.73768662,11.8456114
54,4.29,-31.30697077,-0.66843527,-8.27477415,-100.56286259,4.28,4.285,-9.61058387,-9.3692751,-9.27046063,-3.75358092,-3.60704509,-3.49830035,-6.59207516,-6.95379294,-7.32177378,11.73768662,11.8456114,11.86932692
55,4.295,-29.64150178,-0.59724789,-6.94333117,-101.22061435,4.285,4.29,-9.3692751,-9.27046063,-9.30002408,-3.60704509,-3.49830035,-3.39614013,-6.95379294,-7.32177378,-7.76212413,11.8456114,11.86932692,11.92044281
56,4.3,-27.74130722,-0.4916485,-5.54048012,-101.58489611,4.29,4.295,-9.27046063,-9.30002408,-9.50434751,-3.49830035,-3.39614013,-3.26870544,-7.32177378,-7.76212413,-8.19691496,11.86932692,11.92044281,11.82377185
57,4.305,-25.6510251,-0.35708751,-4.09565834,-101.64694502,4.295,4.3,-9.30002408,-9.50434751,-9.73115369,-3.39614013,-3.26870544,-3.26202498,-7.76212413,-8.19691496,-8.68734968,11.92044281,11.82377185,11.86646562
58,4.31,-23.42126363,-0.199954,-2.63205631,-101.39783138,4.3,4.305,-9.50434751,-9.73115369,-10.10306579,-3.26870544,-3.26202498,-3.21340083,-8.19691496,-8.68734968,-9.20707023,11.82377185,11.86646562,11.79746365
59,4.315,-21.10551107,-0.02683728,-1.16806046,-100.82820912,4.305,4.31,-9.73115369,-10.10306579,-10.64394038,-3.26202498,-3.21340083,-3.09667561,-8.68734968,-9.20707023,-9.69940553,11.86646562,11.79746365,11.59450333
60,4.32,-18.75846756,0.15585361,0.28058058,-99.92824904,4.31,4.315,-10.10306579,-10.64394038,-11.07440324,-3.21340083,-3.09667561,-3.30311255,-9.20707023,-9.69940553,-10.27395446,11.79746365,11.59450333,11.5394696
61,4.325,-16.433604,0.3421383,1.62277426,-98.69457589,4.315,4.32,-10.64394038,-11.07440324,-11.75231027,-3.09667561,-3.30311255,-3.17047556,-9.69940553,-10.27395446,-10.8675592,11.59450333,11.5394696,11.42078991
62,4.33,-19.06753591,2.1647499,2.79604791,-97.11011238,4.32,4.325,-11.07440324,-11.75231027,-12.33404824,-3.30311255,-3.17047556,-3.3617443,-10.27395446,-10.8675592,-11.48652056,11.5394696,11.42078991,11.1453824
63,4.335,-17.58639706,3.30180852,3.76724962,-95.16124094,4.325,4.33,-11.75231027,-12.33404824,-12.91534711,-3.17047556,-3.3617443,-3.64672133,-10.8675592,-11.48652056,-12.1270653,11.42078991,11.1453824,10.8573297
64,4.34,-15.44800355,4.64191044,4.49928405,-92.83305143,4.33,4.335,-12.33404824,-12.91534711,-13.50886202,-3.3617443,-3.64672133,-3.95320657,-11.48652056,-12.1270653,-12.82371169,11.1453824,10.8573297,10.55105666
65,4.345,-12.25986991,6.1139829,4.95188792,-90.11059242,4.335,4.34,-12.91534711,-13.50886202,-14.04253598,-3.64672133,-3.95320657,-4.43868479,-12.1270653,-12.82371169,-13.56103747,10.8573297,10.55105666,10.13658398
66,4.35,-7.73360259,7.60747518,5.08006034,-86.9805713,4.34,4.345,-13.50886202,-14.04253598,-14.59520621,-3.95320657,-4.43868479,-4.90824927,-12.82371169,-13.56103747,-14.35560542,10.55105666,10.13658398,9.75806526
67,4.355,-1.91093875,8.99784177,4.82610919,-83.43643125,4.345,4.35,-14.04253598,-14.59520621,-15.04030405,-4.43868479,-4.90824927,-5.53643071,-13.56103747,-14.35560542,-15.19281804,10.13658398,9.75806526,9.22489385
68,4.36,4.80506854,10.18456262,4.16787664,-79.47384203,4.35,4.355,-14.59520621,-15.04030405,-15.43322404,-4.90824927,-5.53643071,-6.20613996,-14.35560542,-15.19281804,-16.06941056,9.75806526,9.22489385,8.59137362
69,4.365,11.81049179,11.08248624,3.16093928,-75.08233077,4.355,4.36,-15.04030405,-15.43322404,-15.82357198,-5.53643071,-6.20613996,-6.92055831,-15.19281804,-16.06941056,-17.06449277,9.22489385,8.59137362,7.99235387
70,4.37,18.4751777,11.62184215,1.84715872,-70.27348688,4.36,4.365,-15.43322404,-15.82357198,-16.15526382,-6.20613996,-6.92055831,-7.55538062,-16.06941056,-17.06449277,-18.07726006,8.59137362,7.99235387,7.18081247
71,4.375,24.34254817,11.77544771,0.32532695,-65.06625166,4.365,4.37,-15.82357198,-16.15526382,-16.53413683,-6.92055831,-7.55538062,-8.08705656,-17.06449277,-18.07726006,-19.21856895,7.99235387,7.18081247,6.37483395
72,4.38,29.27542978,11.57363288,-1.16991381,-59.43145408,4.37,4.375,-16.15526382,-16.53413683,-16.84445577,-7.55538062,-8.08705656,-8.59237819,-18.07726006,-19.21856895,-20.40955102,7.18081247,6.37483395,5.3725298
73,4.385,33.41902021,11.08829417,-2.20983886,-53.41684908,4.375,4.38,-16.53413683,-16.84445577,-17.21404526,-8.08705656,-8.59237819,-8.79150062,-19.21856895,-20.40955102,-21.6721763,6.37483395,5.3725298,4.27215074
74,4.39,37.01359926,10.40187164,-2.63119069,-47.12327908,4.38,4.385,-16.84445577,-17.21404526,-17.47664236,-8.59237819,-8.79150062,-9.00411283,-20.40955102,-21.6721763,-23.01137464,5.3725298,4.27215074,3.01275641
75,4.395,40.20531499,9.58123381,-2.38509199,-40.65499483,4.385,4.39,-17.21404526,-17.47664236,-17.78971344,-8.79150062,-9.00411283,-8.96062134,-21.6721763,-23.01137464,-24.37030113,4.27215074,3.01275641,1.52755387
76,4.4,43.01504837,8.67547825,-1.52189178,-34.15012495,4.39,4.395,-17.47664236,-17.78971344,-17.98259002,-9.00411283,-8.96062134,-8.88419984,-23.01137464,-24.37030113,-25.84016639,3.01275641,1.52755387,0.07926549
77,4.405,45.42348803,7.72723345,-0.18203327,-27.76810884,4.395,4.4,-17.78971344,-17.98259002,-18.14116807,-8.96062134,-8.88419984,-8.77004011,-24.37030113,-25.84016639,-27.36941166,1.52755387,0.07926549,-1.53079172
78,4.41,47.45594838,6.77633534,1.38021257,-21.69029653,4.4,4.405,-17.98259002,-18.14116807,-18.31196345,-8.88419984,-8.77004011,-8.58986634,-25.84016639,-27.36941166,-28.94191384,0.07926549,-1.53079172,-3.43106882
79,4.415,49.16250719,5.85243638,3.12252142,-16.12476691,4.405,4.41,-18.14116807,-18.31196345,-18.41687196,-8.77004011,-8.58986634,-8.3033273,-27.36941166,-28.94191384,-30.52573353,-1.53079172,-3.43106882,-5.37846021
80,4.42,50.58545119,4.97024653,4.88153516,-11.23618904,4.41,4.415,-18.31196345,-18.41687196,-18.47604969,-8.58986634,-8.3033273,-8.00752584,-28.94191384,-30.52573353,-32.17481631,-3.43106882,-5.37846021,-7.27454042
81,4.425,51.75312542,4.13386526,6.1507445,-7.09888988,4.415,4.42,-18.41687196,-18.47604969,-18.49004454,-8.3033273,-8.00752584,-7.71929634,-30.52573353,-32.17481631,-33.90588463,-5.37846021,-7.27454042,-8.93281112
82,4.43,52.70059871,3.34159004,6.8564425,-3.7425356,4.42,4.425,-18.47604969,-18.49004454,-18.54583055,-8.00752584,-7.71929634,-7.41173047,-32.17481631,-33.90588463,-35.57396224,-7.27454042,-8.93281112,-10.9512168
83,4.435,53.45999701,2.58474743,2.86269485,2.45954511,4.425,4.43,-18.49004454,-18.54583055,-18.50979183,-7.71929634,-7.41173047,-7.13804908,-33.90588463,-35.57396224,-37.32426924,-8.93281112,-10.9512168,-12.54689416
84,4.44,54.06672199,1.85461942,3.38536797,2.57868903,4.43,4.435,-18.54583055,-18.50979183,-18.46937929,-7.41173047,-7.13804908,-6.85087868,-35.57396224,-37.32426924,-39.07876053,-10.9512168,-12.54689416,-13.98241181
85,4.445,54.54696549,1.14208671,3.55868581,2.65398383,4.435,4.44,-18.50979183,-18.46937929,-18.43459516,-7.13804908,-6.85087868,-6.55906038,-37.32426924,-39.07876053,-40.8140926,-12.54689416,-13.98241181,-15.37053582
86,4.45,54.91713521,0.43771623,3.31131654,2.67029374,4.44,4.445,-18.46937929,-18.43459516,-18.37745958,-6.85087868,-6.55906038,-6.26714021,-39.07876053,-40.8140926,-42.53870877,-13.98241181,-15.37053582,-16.57786409
87,4.455,55.18493638,-0.26551964,3.1844169,2.66600758,4.445,4.45,-18.43459516,-18.37745958,-18.26996119,-6.55906038,-6.26714021,-5.93408298,-40.8140926,-42.53870877,-44.21280246,-15.37053582,-16.57786409,-17.70466543
88,4.46,55.35595833,-0.97235769,3.18181624,2.64264022,4.45,4.455,-18.37745958,-18.26996119,-18.14751113,-6.26714021,-5.93408298,-5.63845846,-42.53870877,-44.21280246,-45.86620492,-16.57786409,-17.70466543,-18.70495184
89,4.465,55.4271338,-1.68799301,3.30025926,2.60209041,4.455,4.46,-18.26996119,-18.14751113,-17.98078168,-5.93408298,-5.63845846,-5.32336262,-44.21280246,-45.86620492,-47.51701147,-17.70466543,-18.70495184,-19.34011883
90,4.47,55.39004651,-2.41514673,3.53005712,2.54649731,4.46,4.465,-18.14751113,-17.98078168,-17.80633109,-5.63845846,-5.32336262,-5.05248622,-45.86620492,-47.51701147,-49.10806832,-18.70495184,-19.34011883,-20.0432638
91,4.475,55.22650439,-3.15489936,3.85608393,2.47811627,4.465,4.47,-17.98078168,-17.80633109,-17.58425922,-5.32336262,-5.05248622,-4.72728977,-47.51701147,-49.10806832,-50.6801445,-19.34011883,-20.0432638,-20.40618267
92,4.48,54.91409929,-3.90823504,4.25901149,2.39922107,4.47,4.475,-17.80633109,-17.58425922,-17.3761459,-5.05248622,-4.72728977,-4.4761111,-49.10806832,-50.6801445,-52.20978101,-20.0432638,-20.40618267,-20.75760133
93,4.485,54.43948696,-4.67391641,4.71665973,2.31203408,4.475,4.48,-17.58425922,-17.3761459,-17.1109182,-4.72728977,-4.4761111,-4.14694765,-50.6801445,-52.20978101,-53.68540381,-20.40618267,-20.75760133,-20.86061743
94,4.49,53.80173741,-5.44968522,5.20536045,2.21868101,4.48,4.485,-17.3761459,-17.1109182,-16.86146303,-4.4761111,-4.14694765,-3.89655975,-52.20978101,-53.68540381,-55.12349415,-20.75760133,-20.86061743,-20.88993495
95,4.495,53.00930059,-6.233495,5.7012564,2.12116436,4.485,4.49,-17.1109182,-16.86146303,-16.57204722,-4.14694765,-3.89655975,-3.58074629,-53.68540381,-55.12349415,-56.49028218,-20.86061743,-20.88993495,-20.72201856
96,4.5,52.07774933,-7.0226252,6.18147673,2.02134892,4.49,4.495,-16.86146303,-16.57204722,-16.28699966,-3.89655975,-3.58074629,-3.34178605,-55.12349415,-56.49028218,-57.81849008,-20.88993495,-20.72201856,-20.45956181
97,4.505,51.02274706,-7.81451264,6.62514892,1.92095348,4.495,4.5,-16.57204722,-16.28699966,-15.98132491,-3.58074629,-3.34178605,-3.06968395,-56.49028218,-57.81849008,-59.06088911,-20.72201856,-20.45956181,-20.06534362
98,4.51,49.85753995,-8.60646088,7.02512634,1.82282494,4.5,4.505,-16.28699966,-15.98132491,-15.64750432,-3.34178605,-3.06968395,-2.77215385,-57.81849008,-59.06088911,-60.21664884,-20.45956181,-20.06534362,-19.61139393
99,4.515,48.59211406,-9.3963387,7.49724128,1.74521267,4.505,4.51,-15.98132491,-15.64750432,-15.31137897,-3.06968395,-2.77215385,-2.54463669,-59.06088911,-60.21664884,-61.33266984,-20.06534362,-19.61139393,-19.06028886
100,4.52,47.23606996,-10.18248873,7.79778442,1.66245022,4.51,4.515,-15.64750432,-15.31137897,-14.95395328,-2.77215385,-2.54463669,-2.27957243,-60.21664884,-61.33266984,-62.32019998,-19.61139393,-19.06028886,-18.52162936
101,4.525,45.7982627,-10.96508849,7.9417168,1.57699113,4.515,4.52,-15.31137897,-14.95395328,-14.58930383,-2.54463669,-2.27957243,-2.05899523,-61.33266984,-62.32019998,-63.2590045,-19.06028886,-18.52162936,-17.93642611
102,4.53,44.28794782,-11.74573016,7.94691799,1.4912428,4.52,4.525,-14.95395328,-14.58930383,-14.19933579,-2.27957243,-2.05899523,-1.87413969,-62.32019998,-63.2590045,-64.05322548,-18.52162936,-17.93642611,-17.54149417
103,4.535,42.71535776,-12.5264601,7.83313959,1.40746746,4.525,4.53,-14.58930383,-14.19933579,-13.801764,-2.05899523,-1.87413969,-1.64440345,-63.2590045,-64.05322548,-64.7946071,-17.93642611,-17.54149417,-16.95405019
104,4.54,41.09222558,-13.30931778,7.62110088,1.3277025,4.53,4.535,-14.19933579,-13.801764,-13.39040043,-1.87413969,-1.64440345,-1.41801121,-64.05322548,-64.7946071,-65.45787108,-17.54149417,-16.95405019,-16.39628759
105,4.545,39.42823821,-14.09722301,7.33175184,1.25370025,4.535,4.54,-13.801764,-13.39040043,-12.95311821,-1.64440345,-1.41801121,-1.22442564,-64.7946071,-65.45787108,-65.98649943,-16.95405019,-16.39628759,-16.10516946
106,4.55,37.73379877,-14.89231892,6.98567605,1.18688986,4.54,4.545,-13.39040043,-12.95311821,-12.51753467,-1.41801121,-1.22442564,-1.00934825,-65.45787108,-65.98649943,-66.46643165,-16.39628759,-16.10516946,-15.57711331
107,4.555,36.01939562,-15.69546938,6.60260408,1.12836011,4.545,4.55,-12.95311821,-12.51753467,-12.07727356,-1.22442564,-1.00934825,-0.78080709,-65.98649943,-66.46643165,-66.86972984,-16.10516946,-15.57711331,-15.07230235
108,4.56,34.29416726,-16.50720145,6.20104021,1.07885769,4.55,4.555,-12.51753467,-12.07727356,-11.61420207,-1.00934825,-0.78080709,-0.56160081,-66.46643165,-66.86972984,-67.14125247,-15.57711331,-15.07230235,-14.71633306
109,4.565,32.5659481,-17.32744578,5.79797359,1.03879906,4.555,4.56,-12.07727356,-11.61420207,-11.16135305,-0.78080709,-0.56160081,-0.39931936,-66.86972984,-67.14125247,-67.37231786,-15.07230235,-14.71633306,-14.27566385
110,4.57,30.84110134,-18.15632294,5.40861781,1.00829527,4.56,4.565,-11.61420207,-11.16135305,-10.67490525,-0.56160081,-0.39931936,-0.21390786,-67.14125247,-67.37231786,-67.52319665,-14.71633306,-14.27566385,-13.86839177
