,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l
27,3.48,88.19773668,-43.19298349,9.4428814,2.61639898,3.47,3.475,-35.14471449,-34.94108043,-34.7666649,5.98004753,6.4448534,6.91671309,-58.23087444,-59.43822278,-60.60237407,-29.22429131,-27.95589525,-26.57490929
28,3.485,85.3937935,-44.95823075,9.28178954,2.42639688,3.475,3.48,-34.94108043,-34.7666649,-34.47396654,6.4448534,6.91671309,7.31347028,-59.43822278,-60.60237407,-61.56865226,-27.95589525,-26.57490929,-25.11509575
29,3.49,82.28094048,-46.55947436,8.96272144,2.22187438,3.48,3.485,-34.7666649,-34.47396654,-34.21907229,6.91671309,7.31347028,7.66674792,-60.60237407,-61.56865226,-62.50001299,-26.57490929,-25.11509575,-23.66319976
30,3.495,78.90870378,-47.99855039,8.5096645,2.00981291,3.485,3.49,-34.47396654,-34.21907229,-33.87359631,7.31347028,7.66674792,7.98479679,-61.56865226,-62.50001299,-63.29532551,-25.11509575,-23.66319976,-22.17996952
31,3.5,75.32854095,-49.28063155,7.95093363,1.79723941,3.49,3.495,-34.21907229,-33.87359631,-33.4383383,7.66674792,7.98479679,8.2429032,-62.50001299,-63.29532551,-63.92634852,-23.66319976,-22.17996952,-20.81277173
32,3.505,71.5946463,-50.412996,7.31640533,1.59076092,3.495,3.5,-33.87359631,-33.4383383,-32.99251234,7.98479679,8.2429032,8.4997808,-63.29532551,-63.92634852,-64.48810026,-22.17996952,-20.81277173,-19.53420878
33,3.51,67.75618812,-51.40559793,6.63549562,1.39622361,3.5,3.505,-33.4383383,-32.99251234,-32.5195808,8.2429032,8.4997808,8.71261361,-63.92634852,-64.48810026,-64.94910259,-20.81277173,-19.53420878,-18.31665823
34,3.515,63.86378549,-52.26805756,5.93552821,1.2184636,3.505,3.51,-32.99251234,-32.5195808,-32.05076082,8.4997808,8.71261361,8.87327864,-64.48810026,-64.94910259,-65.35560066,-19.53420878,-18.31665823,-17.16213393
35,3.52,59.9625232,-53.01078202,5.24061319,1.06116158,3.51,3.515,-32.5195808,-32.05076082,-31.4715701,8.71261361,8.87327864,9.03829998,-64.94910259,-65.35560066,-65.65190381,-18.31665823,-17.16213393,-16.09100236
36,3.525,56.09196707,-53.64422477,4.57100852,0.92679643,3.515,3.52,-32.05076082,-31.4715701,-30.91579166,8.87327864,9.03829998,9.14806558,-65.35560066,-65.65190381,-65.83498613,-17.16213393,-16.09100236,-15.1042597
37,3.53,52.2877529,-54.17785732,3.9428571,0.81668358,3.52,3.525,-31.4715701,-30.91579166,-30.2789224,9.03829998,9.14806558,9.26021341,-65.65190381,-65.83498613,-65.93179292,-16.09100236,-15.1042597,-14.18259517
38,3.535,48.58613319,-54.62016911,3.36821145,0.73108248,3.525,3.53,-30.91579166,-30.2789224,-29.6482576,9.14806558,9.26021341,9.34428841,-65.83498613,-65.93179292,-65.95209743,-15.1042597,-14.18259517,-13.28575534
39,3.54,45.02315574,-54.97943983,2.85526881,0.66935378,3.53,3.535,-30.2789224,-29.6482576,-28.99245019,9.26021341,9.34428841,9.40799001,-65.93179292,-65.95209743,-65.88157282,-14.18259517,-13.28575534,-12.43014656
40,3.545,41.62371323,-55.26222107,2.40872546,0.63014277,3.535,3.54,-29.6482576,-28.99245019,-28.32795443,9.34428841,9.40799001,9.45179431,-65.95209743,-65.88157282,-65.72686584,-13.28575534,-12.43014656,-11.59832446
41,3.55,38.41125337,-55.47356389,2.03017513,0.61156806,3.54,3.545,-28.99245019,-28.32795443,-27.65833693,9.40799001,9.45179431,9.47696905,-65.88157282,-65.72686584,-65.49143724,-12.43014656,-11.59832446,-10.77701826
42,3.555,35.40345992,-55.61786038,1.71850887,0.61140113,3.545,3.55,-28.32795443,-27.65833693,-26.95206502,9.45179431,9.47696905,9.50864012,-65.72686584,-65.49143724,-65.17131374,-11.59832446,-10.77701826,-10.01122517
43,3.56,32.61224211,-55.69860092,1.47029055,0.62722672,3.55,3.555,-27.65833693,-26.95206502,-26.26420566,9.47696905,9.50864012,9.48730495,-65.49143724,-65.17131374,-64.76826788,-10.77701826,-10.01122517,-9.24213554
44,3.565,30.04746788,-55.7175962,1.28009128,0.65657882,3.555,3.56,-26.95206502,-26.26420566,-25.53250344,9.50864012,9.48730495,9.49049022,-65.17131374,-64.76826788,-64.29150608,-10.01122517,-9.24213554,-8.54285102
45,3.57,27.71047302,-55.67709207,1.14077807,0.6970498,3.56,3.565,-26.26420566,-25.53250344,-24.84514786,9.48730495,9.49049022,9.50146926,-64.76826788,-64.29150608,-63.75156904,-9.24213554,-8.54285102,-7.82846764
46,3.575,25.59839638,-55.57887248,1.04376058,0.74637217,3.565,3.57,-25.53250344,-24.84514786,-24.13969463,9.49049022,9.50146926,9.45803107,-64.29150608,-63.75156904,-63.11990623,-8.54285102,-7.82846764,-7.17813925
47,3.58,23.70459962,-55.4244532,0.97920449,0.80247346,3.57,3.575,-24.84514786,-24.13969463,-23.4225884,9.50146926,9.45803107,9.42522156,-63.75156904,-63.11990623,-62.42734983,-7.82846764,-7.17813925,-6.5688452
48,3.585,22.01806871,-55.21583903,0.93622078,0.86350732,3.575,3.58,-24.13969463,-23.4225884,-22.70864942,9.45803107,9.42522156,9.38346939,-63.11990623,-62.42734983,-61.67129507,-7.17813925,-6.5688452,-5.998887
49,3.59,20.51872683,-54.9564635,0.90303935,0.92786568,3.58,3.585,-23.4225884,-22.70864942,-21.99833038,9.42522156,9.38346939,9.33914825,-62.42734983,-61.67129507,-60.85267103,-6.5688452,-5.998887,-5.47169113
50,3.595,19.18388563,-54.65040205,0.86717658,0.99417583,3.585,3.59,-22.70864942,-21.99833038,-21.27501564,9.38346939,9.33914825,9.29614884,-61.67129507,-60.85267103,-59.99017105,-5.998887,-5.47169113,-4.9848225
51,3.6,17.99128661,-54.30346844,0.81849183,1.06159096,3.59,3.595,-21.99833038,-21.27501564,-20.60032704,9.33914825,9.29614884,9.24205648,-60.85267103,-59.99017105,-59.04515402,-5.47169113,-4.9848225,-4.51332685
52,3.605,16.92229087,-53.92286699,0.74320624,1.12907515,3.595,3.6,-21.27501564,-20.60032704,-19.91245841,9.29614884,9.24205648,9.17694909,-59.99017105,-59.04515402,-58.0423809,-4.9848225,-4.51332685,-4.09252364
53,3.61,15.95071498,-53.51704659,0.62741595,1.19576641,3.6,3.605,-20.60032704,-19.91245841,-19.23118216,9.24205648,9.17694909,9.10353112,-59.04515402,-58.0423809,-56.98335989,-4.51332685,-4.09252364,-3.69095205
54,3.615,15.04729979,-53.09875424,0.45789088,1.26098744,3.605,3.61,-19.91245841,-19.23118216,-18.56675386,9.17694909,9.10353112,9.0177671,-58.0423809,-56.98335989,-55.86403886,-4.09252364,-3.69095205,-3.30663009
55,3.62,14.19298764,-52.68131634,0.22157387,1.32412067,3.61,3.615,-19.23118216,-18.56675386,-17.8934634,9.10353112,9.0177671,8.92751129,-56.98335989,-55.86403886,-54.69799531,-3.69095205,-3.30663009,-2.94350911
56,3.625,13.37081212,-52.27922397,-0.09420602,1.38455715,3.615,3.62,-18.56675386,-17.8934634,-17.27725556,9.0177671,8.92751129,8.81868756,-55.86403886,-54.69799531,-53.46079557,-3.30663009,-2.94350911,-2.56682721
57,3.63,12.56577934,-51.90794698,-0.50148446,1.44164627,3.62,3.625,-17.8934634,-17.27725556,-16.64548283,8.92751129,8.81868756,8.72130213,-54.69799531,-53.46079557,-52.16377863,-2.94350911,-2.56682721,-2.24132305
58,3.635,11.76592513,-51.5839389,-1.01137858,1.49464907,3.625,3.63,-17.27725556,-16.64548283,-16.05003519,8.81868756,8.72130213,8.59313667,-53.46079557,-52.16377863,-50.80006753,-2.56682721,-2.24132305,-1.88688211
59,3.64,10.96342996,-51.32402304,-1.6337613,1.54269899,3.63,3.635,-16.64548283,-16.05003519,-15.44402684,8.72130213,8.59313667,8.48144447,-52.16377863,-50.80006753,-49.38846364,-2.24132305,-1.88688211,-1.54197939
60,3.645,10.15743108,-51.14451971,-2.37687996,1.584774,3.635,3.64,-16.05003519,-15.44402684,-14.86692041,8.59313667,8.48144447,8.35212519,-50.80006753,-49.38846364,-47.91774562,-1.88688211,-1.54197939,-1.20237284
61,3.65,9.35206162,-51.06152336,-3.24691968,1.6196837,3.64,3.645,-15.44402684,-14.86692041,-14.31246157,8.48144447,8.35212519,8.22698596,-49.38846364,-47.91774562,-46.39186487,-1.54197939,-1.20237284,-0.87766247
62,3.655,8.55814294,-51.08986475,-4.24752986,1.64607507,3.645,3.65,-14.86692041,-14.31246157,-13.75571003,8.35212519,8.22698596,8.08718881,-47.91774562,-46.39186487,-44.8013792,-1.20237284,-0.87766247,-0.61027907
63,3.66,7.79086562,-51.24252622,-5.37934484,1.6624592,3.65,3.655,-14.31246157,-13.75571003,-13.29268983,8.22698596,8.08718881,7.97676397,-46.39186487,-44.8013792,-43.19078934,-0.87766247,-0.61027907,-0.27403961
64,3.665,7.06724212,-51.53029645,-6.63954155,1.66725833,3.655,3.66,-13.75571003,-13.29268983,-12.8386767,8.08718881,7.97676397,7.88856427,-44.8013792,-43.19078934,-41.51128647,-0.61027907,-0.27403961,0.00099583
65,3.67,6.40372451,-51.96113667,-7.93094942,1.66424414,3.66,3.665,-13.29268983,-12.8386767,-12.39599489,7.97676397,7.88856427,7.82347296,-43.19078934,-41.51128647,-39.77644982,-0.27403961,0.00099583,0.24899363
66,3.675,5.81687649,-52.53934724,-9.1606843,1.65578308,3.665,3.67,-12.8386767,-12.39599489,-12.03248378,7.88856427,7.82347296,7.74845991,-41.51128647,-39.77644982,-38.04413248,0.00099583,0.24899363,0.474151
67,3.68,5.3205293,-53.26628148,-10.46808184,1.63089953,3.67,3.675,-12.39599489,-12.03248378,-11.70080348,7.82347296,7.74845991,7.71156659,-39.77644982,-38.04413248,-36.26330225,0.24899363,0.474151,0.66009208
68,3.685,4.92502222,-54.14067343,-11.85041351,1.58768499,3.675,3.68,-12.03248378,-11.70080348,-11.41214131,7.74845991,7.71156659,7.6946298,-38.04413248,-36.26330225,-34.46411932,0.474151,0.66009208,0.80689001
69,3.69,4.63764678,-55.15841198,-13.3047024,1.52461168,3.68,3.685,-11.70080348,-11.41214131,-11.17154833,7.71156659,7.6946298,7.69677216,-36.26330225,-34.46411932,-32.65291991,0.66009208,0.80689001,0.91304364
70,3.695,4.46166694,-56.31310347,-14.82729455,1.44069037,3.685,3.69,-11.41214131,-11.17154833,-10.97998006,7.6946298,7.69677216,7.72031538,-34.46411932,-32.65291991,-30.8392371,0.80689001,0.91304364,0.9756827
71,3.7,4.39678698,-57.59631169,-16.57705876,1.35555037,3.69,3.695,-11.17154833,-10.97998006,-10.84263245,7.69677216,7.72031538,7.76975768,-32.65291991,-30.8392371,-29.02048406,0.91304364,0.9756827,1.01460723
72,3.705,4.441885,-58.99753005,-18.37241387,1.25540485,3.695,3.7,-10.97998006,-10.84263245,-10.75265447,7.72031538,7.76975768,7.82944754,-30.8392371,-29.02048406,-27.23012298,0.9756827,1.01460723,1.00653291
73,3.71,4.59600465,-60.50495955,-20.12365772,1.13191206,3.7,3.705,-10.84263245,-10.75265447,-10.69724405,7.76975768,7.82944754,7.89600488,-29.02048406,-27.23012298,-25.48947218,1.01460723,1.00653291,0.92392249
74,3.715,4.85947448,-62.10588158,-21.82014993,0.98569989,3.705,3.71,-10.75265447,-10.69724405,-10.69540953,7.82944754,7.89600488,7.98332581,-27.23012298,-25.48947218,-23.77947301,1.00653291,0.92392249,0.83132751
75,3.72,5.23532453,-63.78643325,-23.45409157,0.81855395,3.71,3.715,-10.69724405,-10.69540953,-10.74521188,7.89600488,7.98332581,8.0863008,-25.48947218,-23.77947301,-22.1214625,0.92392249,0.83132751,0.71398904
76,3.725,5.72923296,-65.53176585,-25.0185653,0.63345733,3.715,3.72,-10.69540953,-10.74521188,-10.84969642,7.98332581,8.0863008,8.20107298,-23.77947301,-22.1214625,-20.52039304,0.83132751,0.71398904,0.60448435
77,3.73,6.34762016,-67.32656916,-26.62923097,0.41019037,3.72,3.725,-10.74521188,-10.84969642,-10.98516848,8.0863008,8.20107298,8.31360078,-22.1214625,-20.52039304,-19.00452183,0.71398904,0.60448435,0.4342674
78,3.735,7.09711168,-69.15480742,-28.21632797,0.17256508,3.725,3.73,-10.84969642,-10.98516848,-11.1639152,8.20107298,8.31360078,8.42758665,-20.52039304,-19.00452183,-17.57788156,0.60448435,0.4342674,0.2467792
79,3.74,7.98197866,-70.99973684,-29.62574783,-0.05105844,3.73,3.735,-10.98516848,-11.1639152,-11.3852511,8.31360078,8.42758665,8.54080724,-19.00452183,-17.57788156,-16.25346013,0.4342674,0.2467792,0.04618768
80,3.745,9.00253723,-72.84368327,-30.81477534,-0.25623334,3.735,3.74,-11.1639152,-11.3852511,-11.63217921,8.42758665,8.54080724,8.64065614,-17.57788156,-16.25346013,-15.05686242,0.2467792,0.04618768,-0.19362919
81,3.75,10.15479615,-74.66766071,-31.75240374,-0.43923508,3.74,3.745,-11.3852511,-11.63217921,-11.93633155,8.54080724,8.64065614,8.74350636,-16.25346013,-15.05686242,-13.98151832,0.04618768,-0.19362919,-0.38382222
82,3.755,11.43101178,-76.4509633,-32.41955906,-0.59707735,3.745,3.75,-11.63217921,-11.93633155,-12.2669107,8.64065614,8.74350636,8.81236068,-15.05686242,-13.98151832,-13.04147142,-0.19362919,-0.38382222,-0.53904343
83,3.76,12.81947914,-78.17113103,-32.80819838,-0.72748409,3.75,3.755,-11.93633155,-12.2669107,-12.6350944,8.74350636,8.81236068,8.86728941,-13.98151832,-13.04147142,-12.2548929,-0.38382222,-0.53904343,-0.70365287
84,3.765,14.30529921,-79.80385868,-32.91962036,-0.82883025,3.755,3.76,-12.2669107,-12.6350944,-13.00439904,8.81236068,8.86728941,8.90197623,-13.04147142,-12.2548929,-11.61610402,-0.53904343,-0.70365287,-0.83285869
85,3.77,15.87206479,-81.32266575,-32.76238528,-0.90006397,3.76,3.765,-12.6350944,-13.00439904,-13.44516133,8.86728941,8.90197623,8.9035023,-12.2548929,-11.61610402,-11.1354775,-0.70365287,-0.83285869,-0.96839735
86,3.775,17.50240703,-82.69925253,-32.35022735,-0.94062315,3.765,3.77,-13.00439904,-13.44516133,-13.88897277,8.90197623,8.9035023,8.87519203,-11.61610402,-11.1354775,-10.80264475,-0.83285869,-0.96839735,-1.06329651
87,3.78,19.17866711,-83.90371704,-31.70025704,-0.95035985,3.77,3.775,-13.44516133,-13.88897277,-14.33220705,8.9035023,8.87519203,8.77425257,-11.1354775,-10.80264475,-10.65256713,-0.96839735,-1.06329651,-1.11398744
88,3.785,20.88429651,-84.90424714,-30.83163174,-0.92948327,3.775,3.78,-13.88897277,-14.33220705,-14.83394237,8.87519203,8.77425257,8.7146052,-10.80264475,-10.65256713,-10.57469085,-1.06329651,-1.11398744,-1.15980195
89,3.79,22.60272239,-85.66718943,-29.76475995,-0.87852857,3.78,3.785,-14.33220705,-14.83394237,-15.32919166,8.77425257,8.7146052,8.54185029,-10.65256713,-10.57469085,-10.70274167,-1.11398744,-1.15980195,-1.14270981
90,3.795,24.31593633,-86.15688466,-28.52100449,-0.79835556,3.785,3.79,-14.83394237,-15.32919166,-15.86209847,8.7146052,8.54185029,8.34602745,-10.57469085,-10.70274167,-10.92900941,-1.15980195,-1.14270981,-1.12391153
91,3.8,26.0031751,-86.33559433,-27.12277324,-0.69017629,3.79,3.795,-15.32919166,-15.86209847,-16.41941089,8.54185029,8.34602745,8.12660728,-10.70274167,-10.92900941,-11.29515524,-1.14270981,-1.12391153,-1.11962644
92,3.805,27.64038352,-86.16410153,-25.59384039,-0.55560708,3.795,3.8,-15.86209847,-16.41941089,-17.00085586,8.34602745,8.12660728,7.84148701,-10.92900941,-11.29515524,-11.71273575,-1.12391153,-1.11962644,-1.17271764
93,3.81,29.20014579,-85.60265032,-23.95971881,-0.39673609,3.8,3.805,-16.41941089,-17.00085586,-17.59854697,8.12660728,7.84148701,7.52244052,-11.29515524,-11.71273575,-12.22519,-1.11962644,-1.17271764,-1.28951464
94,3.815,30.65394322,-84.61140485,-22.24790423,-0.21619616,3.805,3.81,-17.00085586,-17.59854697,-18.20825042,7.84148701,7.52244052,7.17132672,-11.71273575,-12.22519,-12.82438861,-1.17271764,-1.28951464,-1.45644193
95,3.82,31.97237276,-83.15166356,-21.65969413,1.62865077,3.81,3.815,-17.59854697,-18.20825042,-18.86295802,7.52244052,7.17132672,6.68616144,-12.22519,-12.82438861,-13.51664924,-1.28951464,-1.45644193,-1.70359348
96,3.825,33.12348187,-81.18794317,-19.6680384,2.55973929,3.815,3.82,-18.20825042,-18.86295802,-19.56237966,7.17132672,6.68616144,6.21647683,-12.82438861,-13.51664924,-14.23018025,-1.45644193,-1.70359348,-2.1435739
97,3.83,34.07754426,-78.68960067,-17.16918008,3.68175169,3.82,3.825,-18.86295802,-19.56237966,-20.30677123,6.68616144,6.21647683,5.63994215,-13.51664924,-14.23018025,-14.97881019,-1.70359348,-2.1435739,-2.70435583
98,3.835,34.83494142,-75.63231087,-14.0105393,4.94107362,3.825,3.83,-19.56237966,-20.30677123,-21.0850528,6.21647683,5.63994215,4.94549425,-14.23018025,-14.97881019,-15.76603224,-2.1435739,-2.70435583,-3.39337638
99,3.84,35.36925157,-72.00822302,-10.05301735,6.23467101,3.83,3.835,-20.30677123,-21.0850528,-21.91966871,5.63994215,4.94549425,4.16263229,-14.97881019,-15.76603224,-16.56480993,-2.70435583,-3.39337638,-4.18058015
100,3.845,35.65743898,-67.82348065,-5.18695898,7.42388519,3.835,3.84,-21.0850528,-21.91966871,-22.76525152,4.94549425,4.16263229,3.23304572,-15.76603224,-16.56480993,-17.39339899,-3.39337638,-4.18058015,-5.09409845
101,3.85,35.68271725,-63.10561141,0.62214349,8.40135058,3.84,3.845,-21.91966871,-22.76525152,-23.78983696,4.16263229,3.23304572,2.24255431,-16.56480993,-17.39339899,-18.20727611,-4.18058015,-5.09409845,-5.95215818
102,3.855,35.44718325,-57.90574522,7.26387788,9.10538791,3.845,3.85,-22.76525152,-23.78983696,-24.73470896,3.23304572,2.24255431,1.01975869,-17.39339899,-18.20727611,-19.1020043,-5.09409845,-5.95215818,-6.77190815
103,3.86,34.95514482,-52.30292726,14.55220911,9.4806226,3.85,3.855,-23.78983696,-24.73470896,-25.91550876,2.24255431,1.01975869,-0.19036632,-18.20727611,-19.1020043,-20.01015267,-5.95215818,-6.77190815,-7.52121464
104,3.865,34.21826002,-46.40320286,22.18161728,9.49869055,3.855,3.86,-24.73470896,-25.91550876,-26.97957059,1.01975869,-0.19036632,-1.74887175,-19.1020043,-20.01015267,-21.0119014,-6.77190815,-7.52121464,-7.98782105
105,3.87,33.25564148,-40.33597104,29.93932442,9.17795514,3.86,3.865,-25.91550876,-26.97957059,-28.32067749,-0.19036632,-1.74887175,-3.20470602,-20.01015267,-21.0119014,-21.95552153,-7.52121464,-7.98782105,-8.4354033
106,3.875,32.0948941,-34.24851497,37.60808199,8.55561893,3.865,3.87,-26.97957059,-28.32067749,-29.54521639,-1.74887175,-3.20470602,-5.02797961,-21.0119014,-21.95552153,-23.08042069,-7.98782105,-8.4354033,-8.41842494
107,3.88,30.79990167,-28.30137299,45.04725126,7.68207096,3.87,3.875,-28.32067749,-29.54521639,-30.96250218,-3.20470602,-5.02797961,-6.79719557,-21.95552153,-23.08042069,-24.110686,-8.4354033,-8.41842494,-8.41880374
108,3.885,29.35511221,-22.64586024,52.17810176,6.61390219,3.875,3.88,-29.54521639,-30.96250218,-32.42673746,-5.02797961,-6.79719557,-8.72119597,-23.08042069,-24.110686,-25.19138366,-8.41842494,-8.41880374,-8.15131526
109,3.89,27.77243565,-17.42139863,58.94785889,5.41005726,3.88,3.885,-30.96250218,-32.42673746,-33.93900202,-6.79719557,-8.72119597,-10.73324058,-24.110686,-25.19138366,-26.25083433,-8.41880374,-8.15131526,-7.69646947
110,3.895,26.04649361,-12.73920513,65.30340772,4.12437357,3.885,3.89,-32.42673746,-33.93900202,-35.52075527,-8.72119597,-10.73324058,-12.76828153,-25.19138366,-26.25083433,-27.26106374,-8.15131526,-7.69646947,-7.12958143
111,3.9,24.19000014,-8.66359657,71.18431798,2.80150708,3.89,3.895,-33.93900202,-35.52075527,-37.22597878,-10.73324058,-12.76828153,-14.73530698,-26.25083433,-27.26106374,-28.08756027,-7.69646947,-7.12958143,-6.66017753
