,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l
11,3.275,17.38607896,-10.59714654,5.49669863,0.82208211,3.265,3.27,-13.91138011,-13.75790449,-13.55268359,-4.18163227,-3.96190393,-3.72811227,-61.40929296,-60.90824622,-60.35560832,-17.91526953,-17.15494326,-16.41076325
12,3.28,16.5392138,-11.52303432,5.5261467,0.83942713,3.27,3.275,-13.75790449,-13.55268359,-13.34555219,-3.96190393,-3.72811227,-3.50877416,-60.90824622,-60.35560832,-59.73358251,-17.15494326,-16.41076325,-15.74025141
13,3.285,15.67971428,-12.48393852,5.42070998,0.85551781,3.275,3.28,-13.55268359,-13.34555219,-13.12770753,-3.72811227,-3.50877416,-3.28830687,-60.35560832,-59.73358251,-59.05545497,-16.41076325,-15.74025141,-15.11884568
14,3.29,14.80236975,-13.48201006,5.19632362,0.87087128,3.28,3.285,-13.34555219,-13.12770753,-12.9003718,-3.50877416,-3.28830687,-3.05629606,-59.73358251,-59.05545497,-58.33554273,-15.74025141,-15.11884568,-14.50596758
15,3.295,13.90461917,-14.51868349,4.86833861,0.88583256,3.285,3.29,-13.12770753,-12.9003718,-12.65171207,-3.28830687,-3.05629606,-2.83559112,-59.05545497,-58.33554273,-57.5576298,-15.11884568,-14.50596758,-13.97736243
16,3.3,12.98567984,-15.59496634,4.4504605,0.90050854,3.29,3.295,-12.9003718,-12.65171207,-12.42016376,-3.05629606,-2.83559112,-2.59998028,-58.33554273,-57.5576298,-56.72545608,-14.50596758,-13.97736243,-13.47715982
17,3.305,12.04449818,-16.71180699,3.95454567,0.91479392,3.295,3.3,-12.65171207,-12.42016376,-12.1541035,-2.83559112,-2.59998028,-2.3707115,-57.5576298,-56.72545608,-55.85316893,-13.97736243,-13.47715982,-13.01513795
18,3.31,11.08320308,-17.86888185,3.39055617,0.92840266,3.3,3.305,-12.42016376,-12.1541035,-11.88482528,-2.59998028,-2.3707115,-2.14156147,-56.72545608,-55.85316893,-54.9496391,-13.47715982,-13.01513795,-12.57574002
19,3.315,10.10611326,-19.06543199,2.76665145,0.94090257,3.305,3.31,-12.1541035,-11.88482528,-11.63938484,-2.3707115,-2.14156147,-1.91515576,-55.85316893,-54.9496391,-53.95961197,-13.01513795,-12.57574002,-12.19489075
20,3.32,9.11938074,-20.3013917,2.08938145,0.95175064,3.31,3.315,-11.88482528,-11.63938484,-11.38692962,-2.14156147,-1.91515576,-1.68167146,-54.9496391,-53.95961197,-52.92567774,-12.57574002,-12.19489075,-11.85005421
21,3.325,8.13106225,-21.57661902,1.363945,0.96032781,3.315,3.32,-11.63938484,-11.38692962,-11.14144334,-1.91515576,-1.68167146,-1.45775737,-53.95961197,-52.92567774,-51.83364068,-12.19489075,-11.85005421,-11.52304335
22,3.33,7.15202345,-22.88976773,0.59449108,0.96597255,3.32,3.325,-11.38692962,-11.14144334,-10.90587638,-1.68167146,-1.45775737,-1.2291286,-52.92567774,-51.83364068,-50.68655171,-11.85005421,-11.52304335,-11.21330775
23,3.335,6.19356869,-24.23861221,-0.21555832,0.96801228,3.325,3.33,-11.14144334,-10.90587638,-10.68638628,-1.45775737,-1.2291286,-0.9930664,-51.83364068,-50.68655171,-49.4698389,-11.52304335,-11.21330775,-10.90761118
24,3.34,5.26387151,-25.62108755,-1.0631903,0.96579084,3.33,3.335,-10.90587638,-10.68638628,-10.48498158,-1.2291286,-0.9930664,-0.76473899,-50.68655171,-49.4698389,-48.18208662,-11.21330775,-10.90761118,-10.59977639
25,3.345,4.36608713,-27.03631676,-1.94551031,0.95869093,3.335,3.34,-10.68638628,-10.48498158,-10.29040087,-0.9930664,-0.76473899,-0.52693105,-49.4698389,-48.18208662,-46.83370712,-10.90761118,-10.59977639,-10.26603496
26,3.35,3.49937999,-28.48432956,-2.8594946,0.94615146,3.34,3.345,-10.48498158,-10.29040087,-10.10875373,-0.76473899,-0.52693105,-0.29048364,-48.18208662,-46.83370712,-45.40613352,-10.59977639,-10.26603496,-9.93360497
27,3.355,2.66110714,-29.96563914,-3.80180685,0.92768022,3.345,3.35,-10.29040087,-10.10875373,-9.94851528,-0.52693105,-0.29048364,-0.06169839,-46.83370712,-45.40613352,-43.90622118,-10.26603496,-9.93360497,-9.65380262
28,3.36,1.84572699,-31.48060839,-4.7687035,0.9028627,3.35,3.355,-10.10875373,-9.94851528,-9.78125965,-0.29048364,-0.06169839,0.20064832,-45.40613352,-43.90622118,-42.33612568,-9.93360497,-9.65380262,-9.24111318
29,3.365,1.04645854,-33.02842474,-5.75603732,0.87136554,3.355,3.36,-9.94851528,-9.78125965,-9.63637437,-0.06169839,0.20064832,0.44376819,-43.90622118,-42.33612568,-40.71547068,-9.65380262,-9.24111318,-8.84099645
30,3.37,0.25818781,-34.60683932,-6.77368069,0.83197071,3.36,3.365,-9.78125965,-9.63637437,-9.50618949,0.20064832,0.44376819,0.69825486,-42.33612568,-40.71547068,-39.03714363,-9.24111318,-8.84099645,-8.43911951
31,3.375,-0.52220878,-36.21285432,-7.81120371,0.78499408,3.365,3.37,-9.63637437,-9.50618949,-9.408541,0.44376819,0.69825486,0.94774026,-40.71547068,-39.03714363,-37.3043637,-8.84099645,-8.43911951,-8.13894036
32,3.38,-1.29491925,-37.84323154,-8.85821324,0.73074486,3.37,3.375,-9.50618949,-9.408541,-9.29903575,0.69825486,0.94774026,1.21653104,-39.03714363,-37.3043637,-35.53956915,-8.43911951,-8.13894036,-7.65826147
33,3.385,-2.05829059,-39.49509739,-9.90926009,0.66925608,3.375,3.38,-9.408541,-9.29903575,-9.22402875,0.94774026,1.21653104,1.48270603,-37.3043637,-35.53956915,-33.74729371,-8.13894036,-7.65826147,-7.27419727
34,3.39,-2.80782101,-41.16331726,-10.95892292,0.60063829,3.38,3.385,-9.29903575,-9.22402875,-9.15950233,1.21653104,1.48270603,1.73679588,-35.53956915,-33.74729371,-31.93018225,-7.65826147,-7.27419727,-6.94477791
35,3.395,-3.53737571,-42.83946829,-12.01309587,0.52612435,3.385,3.39,-9.22402875,-9.15950233,-9.12479836,1.48270603,1.73679588,1.99744265,-33.74729371,-31.93018225,-30.10482386,-7.27419727,-6.94477791,-6.64049687
36,3.4,-4.24012268,-44.51363791,-13.22852321,0.46450693,3.39,3.395,-9.15950233,-9.12479836,-9.08118459,1.73679588,1.99744265,2.23814352,-31.93018225,-30.10482386,-28.27062041,-6.94477791,-6.64049687,-6.41777969
37,3.405,-4.91002062,-46.17664339,-14.36784698,0.39746234,3.395,3.4,-9.12479836,-9.08118459,-9.10420658,1.99744265,2.23814352,2.47880674,-30.10482386,-28.27062041,-26.46274607,-6.64049687,-6.41777969,-6.18489628
38,3.41,-5.54162317,-47.81962768,-15.41725459,0.32433941,3.4,3.405,-9.08118459,-9.10420658,-9.10543156,2.23814352,2.47880674,2.70732859,-28.27062041,-26.46274607,-24.66349222,-6.41777969,-6.18489628,-6.01848828
39,3.415,-6.13151531,-49.43460576,-16.36820918,0.24449496,3.405,3.41,-9.10420658,-9.10543156,-9.16790247,2.47880674,2.70732859,2.92026646,-26.46274607,-24.66349222,-22.90163544,-6.18489628,-6.01848828,-5.84599545
40,3.42,-6.67614571,-51.01454533,-17.2178437,0.15740292,3.41,3.415,-9.10543156,-9.16790247,-9.21682647,2.70732859,2.92026646,3.1321049,-24.66349222,-22.90163544,-21.18134798,-6.01848828,-5.84599545,-5.65748748
41,3.425,-7.17173144,-52.55311297,-17.90669059,0.03765014,3.415,3.42,-9.16790247,-9.21682647,-9.30559471,2.92026646,3.1321049,3.30674137,-22.90163544,-21.18134798,-19.46964342,-5.84599545,-5.65748748,-5.61591643
42,3.43,-7.62526448,-54.04698187,-18.53877049,-0.11240842,3.42,3.425,-9.21682647,-9.30559471,-9.40403143,3.1321049,3.30674137,3.46906359,-21.18134798,-19.46964342,-17.79062684,-5.65748748,-5.61591643,-5.56583835
43,3.435,-8.05460776,-55.49469292,-19.20766338,-0.25897802,3.425,3.43,-9.30559471,-9.40403143,-9.54047593,3.30674137,3.46906359,3.63177347,-19.46964342,-17.79062684,-16.14670902,-5.61591643,-5.56583835,-5.53689363
44,3.44,-8.47324609,-56.89253054,-19.88721684,-0.3987968,3.43,3.435,-9.40403143,-9.54047593,-9.66668413,3.46906359,3.63177347,3.77255865,-17.79062684,-16.14670902,-14.54161245,-5.56583835,-5.53689363,-5.5553146
45,3.445,-8.88404608,-58.23390033,-20.54793386,-0.52881846,3.435,3.44,-9.54047593,-9.66668413,-9.82140007,3.63177347,3.77255865,3.89893579,-16.14670902,-14.54161245,-12.99886257,-5.53689363,-5.5553146,-5.60462187
46,3.45,-9.28330982,-59.51107043,-21.15911368,-0.64635138,3.44,3.445,-9.66668413,-9.82140007,-9.9859518,3.77255865,3.89893579,4.02077707,-14.54161245,-12.99886257,-11.50743395,-5.5553146,-5.60462187,-5.71024011
47,3.455,-9.66526206,-60.71518505,-21.69092023,-0.74916973,3.445,3.45,-9.82140007,-9.9859518,-10.16181671,3.89893579,4.02077707,4.12651363,-12.99886257,-11.50743395,-10.09683293,-5.60462187,-5.71024011,-5.85319728
48,3.46,-10.02483008,-61.83647028,-22.09312566,-0.82506333,3.45,3.455,-9.9859518,-10.16181671,-10.36070516,4.02077707,4.12651363,4.21962814,-11.50743395,-10.09683293,-8.78006902,-5.71024011,-5.85319728,-6.03210361
49,3.465,-10.35756948,-62.86448126,-22.3605208,-0.88732334,3.455,3.46,-10.16181671,-10.36070516,-10.5749751,4.12651363,4.21962814,4.29476682,-10.09683293,-8.78006902,-7.57130691,-5.85319728,-6.03210361,-6.23266339
50,3.47,-10.65639284,-63.78827234,-22.48712192,-0.93732715,3.46,3.465,-10.36070516,-10.5749751,-10.80615866,4.21962814,4.29476682,4.34979039,-8.78006902,-7.57130691,-6.48228497,-6.03210361,-6.23266339,-6.44214439
51,3.475,-10.91230411,-64.59686815,-22.46363615,-0.97353496,3.465,3.47,-10.5749751,-10.80615866,-11.05578538,4.29476682,4.34979039,4.38034213,-7.57130691,-6.48228497,-5.52241456,-6.23266339,-6.44214439,-6.64827324
52,3.48,-11.11538515,-65.27866907,-22.28273252,-0.99461756,3.47,3.475,-10.80615866,-11.05578538,-11.32492081,4.34979039,4.38034213,4.38178212,-6.48228497,-5.52241456,-4.70123218,-6.44214439,-6.64827324,-6.83569738
53,3.485,-11.25533737,-65.82187855,-21.93974571,-0.99950469,3.475,3.48,-11.05578538,-11.32492081,-11.57984271,4.38034213,4.38178212,4.30701091,-5.52241456,-4.70123218,-4.05872813,-6.64827324,-6.83569738,-6.95375422
54,3.49,-11.32554047,-66.21636966,-21.43331395,-0.98742147,3.48,3.485,-11.32492081,-11.57984271,-11.92712116,4.38178212,4.30701091,4.28984062,-4.70123218,-4.05872813,-3.49601472,-6.83569738,-6.95375422,-7.12018096
55,3.495,-11.32083953,-66.45289119,-20.7659018,-0.95791244,3.485,3.49,-11.57984271,-11.92712116,-12.25381376,4.30701091,4.28984062,4.20490366,-4.05872813,-3.49601472,-3.11488569,-6.95375422,-7.12018096,-7.20536252
56,3.5,-11.23833875,-66.52274787,-19.94416161,-0.91085403,3.49,3.495,-11.92712116,-12.25381376,-12.61292157,4.28984062,4.20490366,4.06942828,-3.49601472,-3.11488569,-2.89147499,-7.12018096,-7.20536252,-7.25015371
57,3.505,-11.07819603,-66.41776709,-18.97907602,-0.84645777,3.495,3.5,-12.25381376,-12.61292157,-12.98585695,4.20490366,4.06942828,3.8397657,-3.11488569,-2.89147499,-2.8229229,-7.20536252,-7.25015371,-7.30701668
58,3.51,-10.8422815,-66.12981054,-17.88584598,-0.76526622,3.5,3.505,-12.61292157,-12.98585695,-13.40406229,4.06942828,3.8397657,3.68989807,-2.89147499,-2.8229229,-2.90497256,-7.25015371,-7.30701668,-7.25874887
59,3.515,-10.53486251,-65.65102432,-16.68353953,-0.66814601,3.505,3.51,-12.98585695,-13.40406229,-13.86127396,3.8397657,3.68989807,3.44660557,-2.8229229,-2.90497256,-3.12240574,-7.30701668,-7.25874887,-7.1868653
60,3.52,-10.16165556,-64.97320285,-15.39453542,-0.55628229,3.51,3.515,-13.40406229,-13.86127396,-14.32463107,3.68989807,3.44660557,3.09931748,-2.90497256,-3.12240574,-3.46173697,-7.25874887,-7.1868653,-7.20655856
61,3.525,-9.7290672,-64.08691716,-14.04378716,-0.43117498,3.515,3.52,-13.86127396,-14.32463107,-14.87088682,3.44660557,3.09931748,2.82548257,-3.12240574,-3.46173697,-3.92792079,-7.1868653,-7.20655856,-7.08150841
62,3.53,-9.24584255,-62.98173229,-12.65793588,-0.29463513,3.52,3.525,-14.32463107,-14.87088682,-15.39340305,3.09931748,2.82548257,2.4056086,-3.46173697,-3.92792079,-4.46499197,-7.20655856,-7.08150841,-7.13936725
63,3.535,-8.72176102,-61.64573593,-11.26431581,-0.14877927,3.525,3.53,-14.87088682,-15.39340305,-16.01847809,2.82548257,2.4056086,2.02156515,-3.92792079,-4.46499197,-5.07606706,-7.08150841,-7.13936725,-7.17793646
64,3.54,-8.16380504,-60.06422819,-9.88990503,0.0039828,3.53,3.535,-15.39340305,-16.01847809,-16.62925346,2.4056086,2.02156515,1.50351607,-4.46499197,-5.07606706,-5.71897788,-7.13936725,-7.17793646,-7.35301803
65,3.545,-7.57652999,-58.21897789,-12.38247283,-0.00911646,3.535,3.54,-16.01847809,-16.62925346,-17.32984256,2.02156515,1.50351607,0.98539705,-5.07606706,-5.71897788,-6.38530002,-7.17793646,-7.35301803,-7.59625504
66,3.55,-6.96396938,-56.08969094,-12.07033767,0.36367832,3.54,3.545,-16.62925346,-17.32984256,-18.07344874,1.50351607,0.98539705,0.36477758,-5.71897788,-6.38530002,-7.04581624,-7.35301803,-7.59625504,-7.9429094
67,3.555,-6.32964517,-53.65526665,-11.47829557,0.87838886,3.545,3.55,-17.32984256,-18.07344874,-18.8457946,0.98539705,0.36477758,-0.24673806,-6.38530002,-7.04581624,-7.65889288,-7.59625504,-7.9429094,-8.50214113
68,3.56,-5.67731927,-50.89519446,-10.40353236,1.48464808,3.55,3.555,-18.07344874,-18.8457946,-19.70622165,0.36477758,-0.24673806,-1.01034959,-7.04581624,-7.65889288,-8.27057153,-7.9429094,-8.50214113,-9.15693658
69,3.565,-5.03344182,-47.79241274,-8.71904395,2.10469096,3.555,3.56,-18.8457946,-19.70622165,-20.60114731,-0.24673806,-1.01034959,-1.83783334,-7.65889288,-8.27057153,-8.83284687,-8.50214113,-9.15693658,-9.83588433
70,3.57,-4.43956486,-44.3471636,-6.49380854,2.64562057,3.56,3.565,-19.70622165,-20.60114731,-21.56829968,-1.01034959,-1.83783334,-2.80404749,-8.27057153,-8.83284687,-9.37676739,-9.15693658,-9.83588433,-10.61753554
71,3.575,-3.8388569,-40.57475188,-3.91546189,3.01582695,3.565,3.57,-20.60114731,-21.56829968,-22.60214678,-1.83783334,-2.80404749,-3.81471247,-8.83284687,-9.37676739,-9.94614014,-9.83588433,-10.61753554,-11.29109035
72,3.58,-3.15352297,-36.49528766,-1.15406365,3.1657636,3.57,3.575,-21.56829968,-22.60214678,-23.69200724,-2.80404749,-3.81471247,-5.01124354,-9.37676739,-9.94614014,-10.53858905,-10.61753554,-11.29109035,-11.9513587
73,3.585,-2.41764428,-32.18396398,1.66097099,3.07201185,3.575,3.58,-22.60214678,-23.69200724,-24.81914089,-3.81471247,-5.01124354,-6.39658034,-9.94614014,-10.53858905,-11.1539666,-11.29109035,-11.9513587,-12.42624179
74,3.59,-1.54086952,-27.71157981,4.43401132,2.73111325,3.58,3.585,-23.69200724,-24.81914089,-25.98621869,-5.01124354,-6.39658034,-7.92994925,-10.53858905,-11.1539666,-11.80779377,-11.9513587,-12.42624179,-12.72113548
75,3.595,-0.4780802,-23.17539121,7.13936322,2.17691638,3.585,3.59,-24.81914089,-25.98621869,-27.21620859,-6.39658034,-7.92994925,-9.6052614,-11.1539666,-11.80779377,-12.49460369,-12.42624179,-12.72113548,-12.80612088
76,3.6,0.7207737,-18.70496583,9.75721379,1.45817675,3.59,3.595,-25.98621869,-27.21620859,-28.46638332,-7.92994925,-9.6052614,-11.46052196,-11.80779377,-12.49460369,-13.21572678,-12.72113548,-12.80612088,-12.65722357
77,3.605,2.05813567,-14.41658287,12.24072894,0.61381154,3.595,3.6,-27.21620859,-28.46638332,-29.84482668,-9.6052614,-11.46052196,-13.37988148,-12.49460369,-13.21572678,-13.92455389,-12.80612088,-12.65722357,-12.41644067
78,3.61,3.46020579,-10.4426819,14.53570276,-0.31565047,3.6,3.605,-28.46638332,-29.84482668,-31.2314878,-11.46052196,-13.37988148,-15.46925549,-13.21572678,-13.92455389,-14.63616208,-12.65722357,-12.41644067,-11.97084141
79,3.615,4.80071491,-6.89837626,16.6284043,-1.28164779,3.605,3.61,-29.84482668,-31.2314878,-32.64557742,-13.37988148,-15.46925549,-17.63578334,-13.92455389,-14.63616208,-15.34302287,-12.41644067,-11.97084141,-11.3113672
80,3.62,5.94343757,-3.87728974,18.50401006,-2.2466646,3.61,3.615,-31.2314878,-32.64557742,-34.23046711,-15.46925549,-17.63578334,-19.7662625,-14.63616208,-15.34302287,-15.93839541,-11.97084141,-11.3113672,-10.80322683
81,3.625,1.82316448,1.74699256,20.14428084,-3.17970468,3.615,3.62,-32.64557742,-34.23046711,-35.83979094,-17.63578334,-19.7662625,-21.97496969,-15.34302287,-15.93839541,-16.50446274,-11.3113672,-10.80322683,-10.15961844
82,3.63,2.25528181,1.93258211,21.52796948,-4.06106169,3.62,3.625,-34.23046711,-35.83979094,-37.53040151,-19.7662625,-21.97496969,-24.11570646,-15.93839541,-16.50446274,-16.99824434,-10.80322683,-10.15961844,-9.49791039
83,3.635,2.79233342,2.11009415,22.64855806,-4.88009838,3.625,3.63,-35.83979094,-37.53040151,-39.29461027,-21.97496969,-24.11570646,-26.18407239,-16.50446274,-16.99824434,-17.41229727,-10.15961844,-9.49791039,-8.83059773
84,3.64,3.49953303,2.28111309,23.50441177,-5.63839819,3.63,3.635,-37.53040151,-39.29461027,-41.12788606,-24.11570646,-26.18407239,-28.14569894,-16.99824434,-17.41229727,-17.74466007,-9.49791039,-8.83059773,-8.18873253
85,3.645,4.29242827,2.43568143,24.10566691,-6.34593869,3.635,3.64,-39.29461027,-41.12788606,-43.00593563,-26.18407239,-28.14569894,-29.98450582,-17.41229727,-17.74466007,-18.00024987,-8.83059773,-8.18873253,-7.56351332
86,3.65,5.15618722,2.56958785,24.47034616,-7.02107628,3.64,3.645,-41.12788606,-43.00593563,-44.95578426,-28.14569894,-29.98450582,-31.55598747,-17.74466007,-18.00024987,-18.16410336,-8.18873253,-7.56351332,-7.0356462
87,3.655,6.07196856,2.67903743,24.62410321,-7.68598421,3.645,3.65,-43.00593563,-44.95578426,-46.9097433,-29.98450582,-31.55598747,-32.93722011,-18.00024987,-18.16410336,-18.25513343,-7.56351332,-7.0356462,-6.52695991
88,3.66,7.01768409,2.76087769,24.59122951,-8.36278624,3.65,3.655,-44.95578426,-46.9097433,-48.86565014,-31.55598747,-32.93722011,-34.05737464,-18.16410336,-18.25513343,-18.28257216,-7.0356462,-6.52695991,-6.04950355
89,3.665,7.9688757,2.81281586,24.39844889,-9.06925935,3.655,3.66,-46.9097433,-48.86565014,-50.81966232,-32.93722011,-34.05737464,-34.72297855,-18.25513343,-18.28257216,-18.2794494,-6.52695991,-6.04950355,-5.58381111
90,3.67,8.89965449,2.83359852,24.06979965,-9.81889848,3.66,3.665,-48.86565014,-50.81966232,-52.67424284,-34.05737464,-34.72297855,-35.23193731,-18.28257216,-18.2794494,-18.13784684,-6.04950355,-5.58381111,-5.27052287
91,3.675,9.7836571,2.8231249,23.62648241,-10.61773429,3.665,3.67,-50.81966232,-52.67424284,-54.51036628,-34.72297855,-35.23193731,-35.19008209,-18.2794494,-18.13784684,-18.04107933,-5.58381111,-5.27052287,-4.882389
92,3.68,10.5949981,2.7824753,23.08175223,-11.46774875,3.67,3.675,-52.67424284,-54.51036628,-56.19863188,-35.23193731,-35.19008209,-35.19574123,-18.13784684,-18.04107933,-17.8284313,-5.27052287,-4.882389,-4.64047139
93,3.685,11.30921913,2.71384897,22.44112879,-12.36725214,3.675,3.68,-54.51036628,-56.19863188,-57.83081161,-35.19008209,-35.19574123,-34.49285163,-18.04107933,-17.8284313,-17.66293963,-4.882389,-4.64047139,-4.29404089
94,3.69,11.90423452,2.62041567,21.70264288,-13.31039999,3.68,3.685,-56.19863188,-57.83081161,-59.2385266,-35.19574123,-34.49285163,-34.08724456,-17.8284313,-17.66293963,-17.42033627,-4.64047139,-4.29404089,-4.05634924
95,3.695,12.36125064,2.50609802,20.86136375,-14.28923042,3.685,3.69,-57.83081161,-59.2385266,-60.55052155,-34.49285163,-34.08724456,-33.37715224,-17.66293963,-17.42033627,-17.20041258,-4.29404089,-4.05634924,-3.75927123
96,3.7,12.64549147,2.37283487,19.91217546,-15.29403537,3.69,3.695,-59.2385266,-60.55052155,-61.69247195,-34.08724456,-33.37715224,-32.61803408,-17.42033627,-17.20041258,-16.94784017,-4.05634924,-3.75927123,-3.45119274
97,3.705,12.77242982,2.22781632,18.85452835,-16.31314099,3.695,3.7,-60.55052155,-61.69247195,-62.67536465,-33.37715224,-32.61803408,-31.81475947,-17.20041258,-16.94784017,-16.70720067,-3.75927123,-3.45119274,-3.14564247
98,3.71,12.7532013,2.0778131,17.69489041,-17.33484979,3.7,3.705,-61.69247195,-62.67536465,-63.49223091,-32.61803408,-31.81475947,-31.08414748,-16.94784017,-16.70720067,-16.47978714,-3.45119274,-3.14564247,-2.82502094
99,3.715,12.58073572,1.92641924,16.44495497,-18.3487689,3.705,3.71,-62.67536465,-63.49223091,-64.13141664,-31.81475947,-31.08414748,-30.46921841,-16.70720067,-16.47978714,-16.19374002,-3.14564247,-2.82502094,-2.55261591
100,3.72,12.25594817,1.77684914,15.12503294,-19.34496191,3.71,3.715,-63.49223091,-64.13141664,-64.64669204,-31.08414748,-30.46921841,-29.87529437,-16.47978714,-16.19374002,-15.92527132,-2.82502094,-2.55261591,-2.26816746
101,3.725,11.78761529,1.63189295,13.76030223,-20.31712092,3.715,3.72,-64.13141664,-64.64669204,-65.02511699,-30.46921841,-29.87529437,-29.25493651,-16.19374002,-15.92527132,-15.66487745,-2.55261591,-2.26816746,-1.97300784
102,3.73,11.1916945,1.49391057,12.37897148,-21.26224216,3.72,3.725,-64.64669204,-65.02511699,-65.27079739,-29.87529437,-29.25493651,-28.54677257,-15.92527132,-15.66487745,-15.41535417,-2.26816746,-1.97300784,-1.64910333
103,3.735,10.49019159,1.36485267,11.0092452,-22.18143289,3.725,3.73,-65.02511699,-65.27079739,-65.36278641,-29.25493651,-28.54677257,-27.90535213,-15.66487745,-15.41535417,-15.15738798,-1.97300784,-1.64910333,-1.38420716
104,3.74,9.70967479,1.24629836,9.67696238,-23.07884254,3.73,3.735,-65.27079739,-65.36278641,-65.35260565,-28.54677257,-27.90535213,-27.27935502,-15.41535417,-15.15738798,-14.89270489,-1.64910333,-1.38420716,-1.08916468
105,3.745,8.87954099,1.13950149,8.40087652,-23.96175157,3.735,3.74,-65.36278641,-65.35260565,-65.23651936,-27.90535213,-27.27935502,-26.62297112,-15.15738798,-14.89270489,-14.63920705,-1.38420716,-1.08916468,-0.81342675
106,3.75,8.03015584,1.04543627,7.19344396,-24.8382974,3.74,3.745,-65.35260565,-65.23651936,-65.0209792,-27.27935502,-26.62297112,-25.91689786,-14.89270489,-14.63920705,-14.39153026,-1.08916468,-0.81342675,-0.57495328
107,3.755,7.19100294,0.96483177,6.06020376,-25.71627267,3.745,3.75,-65.23651936,-65.0209792,-64.74081098,-26.62297112,-25.91689786,-25.17076153,-14.63920705,-14.39153026,-14.14752294,-0.81342675,-0.57495328,-0.32358863
108,3.76,6.38897555,0.89818956,5.00260226,-26.60281695,3.75,3.755,-65.0209792,-64.74081098,-64.3869565,-25.91689786,-25.17076153,-24.40350156,-14.39153026,-14.14752294,-13.89437951,-0.57495328,-0.32358863,-0.09344194
109,3.765,5.64692652,0.84578482,4.01924664,-27.50355983,3.755,3.76,-64.74081098,-64.3869565,-63.96411083,-25.17076153,-24.40350156,-23.58986221,-14.14752294,-13.89437951,-13.65682472,-0.32358863,-0.09344194,0.11679793
