,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l
31,3.105,-16.01552621,1.93421258,3.69110234,-65.69143412,3.095,3.1,-41.37065403,-39.65308475,-37.89014266,-6.96189735,-6.87850047,-6.69943659,-10.18092831,-9.89066793,-9.64036,5.62650988,5.85339834,6.06903403
32,3.11,-17.86868087,1.89212791,2.92647189,-68.10458519,3.1,3.105,-39.65308475,-37.89014266,-36.16177698,-6.87850047,-6.69943659,-6.45646506,-9.89066793,-9.64036,-9.44845982,5.85339834,6.06903403,6.24705868
33,3.115,-19.77326454,1.82443671,2.17255868,-70.60398894,3.105,3.11,-37.89014266,-36.16177698,-34.40350403,-6.69943659,-6.45646506,-6.23785351,-9.64036,-9.44845982,-9.25967676,6.06903403,6.24705868,6.44031597
34,3.12,-21.7256409,1.73070925,1.42885244,-73.18153118,3.11,3.115,-36.16177698,-34.40350403,-32.65050391,-6.45646506,-6.23785351,-5.97885285,-9.44845982,-9.25967676,-9.07702233,6.24705868,6.44031597,6.64883007
35,3.125,-23.72031567,1.61143046,0.69999064,-75.82629844,3.115,3.12,-34.40350403,-32.65050391,-30.9061335,-6.23785351,-5.97885285,-5.68815218,-9.25967676,-9.07702233,-8.93436311,6.44031597,6.64883007,6.8452736
36,3.13,-26.03300663,1.49521415,-0.00904194,-78.52530381,3.12,3.125,-32.65050391,-30.9061335,-29.17960915,-5.97885285,-5.68815218,-5.37317243,-9.07702233,-8.93436311,-8.83960768,6.64883007,6.8452736,7.03555008
37,3.135,-28.45637474,1.37659013,-0.69458325,-81.26377475,3.125,3.13,-30.9061335,-29.17960915,-27.47082361,-5.68815218,-5.37317243,-5.06744875,-8.93436311,-8.83960768,-8.70392963,6.8452736,7.03555008,7.16666255
38,3.14,-30.69030639,1.23263021,-1.35204977,-84.02535922,3.13,3.135,-29.17960915,-27.47082361,-25.87837713,-5.37317243,-5.06744875,-4.7441598,-8.83960768,-8.70392963,-8.64685635,7.03555008,7.16666255,7.31760926
39,3.145,-32.72479759,1.0646487,-1.97575121,-86.79341333,3.135,3.14,-27.47082361,-25.87837713,-24.34733917,-5.06744875,-4.7441598,-4.23334346,-8.70392963,-8.64685635,-8.59530387,7.16666255,7.31760926,7.3498315
40,3.15,-34.55883864,0.87492636,-2.55769908,-89.55177856,3.14,3.145,-25.87837713,-24.34733917,-22.82045778,-4.7441598,-4.23334346,-4.01691205,-8.64685635,-8.59530387,-8.57530024,7.31760926,7.3498315,7.48836161
41,3.155,-36.19711185,0.66669662,-3.08343121,-92.2848896,3.145,3.15,-24.34733917,-22.82045778,-21.33783783,-4.23334346,-4.01691205,-3.82787728,-8.59530387,-8.57530024,-8.60082462,7.3498315,7.48836161,7.64482633
42,3.16,-37.64690495,0.44330737,-3.53301712,-94.9779329,3.15,3.155,-22.82045778,-21.33783783,-19.93353959,-4.01691205,-3.82787728,-3.5898433,-8.57530024,-8.60082462,-8.64031491,7.48836161,7.64482633,7.7937896
43,3.165,-39.01137986,0.15697541,-3.88457044,-97.61623049,3.155,3.16,-21.33783783,-19.93353959,-18.60209359,-3.82787728,-3.5898433,-3.47457904,-8.60082462,-8.64031491,-8.75788207,7.64482633,7.7937896,7.90288328
44,3.17,-40.23597058,-0.11113666,-4.11943027,-100.18435992,3.16,3.165,-19.93353959,-18.60209359,-17.32946607,-3.5898433,-3.47457904,-3.36204661,-8.64031491,-8.75788207,-8.87965196,7.7937896,7.90288328,8.03341524
45,3.175,-41.26274011,-0.35681051,-4.22326313,-102.66569625,3.165,3.17,-18.60209359,-17.32946607,-16.15099675,-3.47457904,-3.36204661,-3.26470515,-8.75788207,-8.87965196,-9.0453109,7.90288328,8.03341524,8.13614638
46,3.18,-42.04216799,-0.57669255,-4.18867646,-105.04330789,3.17,3.175,-17.32946607,-16.15099675,-15.08357904,-3.36204661,-3.26470515,-3.24928293,-8.87965196,-9.0453109,-9.2745485,8.03341524,8.13614638,8.2153315
47,3.185,-42.53484429,-0.76823626,-4.0140427,-107.29967996,3.175,3.18,-16.15099675,-15.08357904,-14.08114477,-3.26470515,-3.24928293,-3.24228226,-9.0453109,-9.2745485,-9.49346085,8.13614638,8.2153315,8.28300917
48,3.19,-42.71238756,-0.92960306,-3.70414034,-109.41668387,3.18,3.185,-15.08357904,-14.08114477,-13.21605821,-3.24928293,-3.24228226,-3.19016005,-9.2745485,-9.49346085,-9.81453387,8.2153315,8.28300917,8.36103262
49,3.195,-42.55766863,-1.05954073,-3.26828283,-111.37410488,3.185,3.19,-14.08114477,-13.21605821,-12.45469563,-3.24228226,-3.19016005,-3.01455954,-9.49346085,-9.81453387,-10.1046798,8.28300917,8.36103262,8.43674766
50,3.2,-42.06444154,-1.15726058,-2.71721533,-113.14961931,3.19,3.195,-13.21605821,-12.45469563,-11.84692148,-3.19016005,-3.01455954,-2.83926869,-9.81453387,-10.1046798,-10.49150041,8.36103262,8.43674766,8.47787846
51,3.205,-41.23656148,-1.22232928,-2.06337274,-114.71865578,3.195,3.2,-12.45469563,-11.84692148,-11.35613149,-3.01455954,-2.83926869,-2.7106683,-10.1046798,-10.49150041,-10.89170934,8.43674766,8.47787846,8.46656759
52,3.21,-40.08700191,-1.25458461,-1.32300987,-116.0555504,3.2,3.205,-11.84692148,-11.35613149,-10.99012427,-2.83926869,-2.7106683,-2.39112314,-10.49150041,-10.89170934,-11.32064139,8.47787846,8.46656759,8.48378365
53,3.215,-38.63679559,-1.2540841,-0.51495703,-117.13387143,3.205,3.21,-11.35613149,-10.99012427,-10.77622542,-2.7106683,-2.39112314,-1.97350465,-10.89170934,-11.32064139,-11.75091862,8.46656759,8.48378365,8.43216462
54,3.22,-36.91393012,-1.22109263,0.34067534,-117.92698768,3.21,3.215,-10.99012427,-10.77622542,-10.63814985,-2.39112314,-1.97350465,-1.75894613,-11.32064139,-11.75091862,-12.27895661,8.48378365,8.43216462,8.34746958
55,3.225,-34.95223766,-1.15610432,1.22184924,-118.40942981,3.215,3.22,-10.77622542,-10.63814985,-10.62668211,-1.97350465,-1.75894613,-1.41008561,-11.75091862,-12.27895661,-12.80952212,8.43216462,8.34746958,8.25812332
56,3.23,-32.79032712,-1.05989027,2.10351058,-118.55661991,3.22,3.225,-10.63814985,-10.62668211,-10.72071756,-1.75894613,-1.41008561,-1.06407109,-12.27895661,-12.80952212,-13.3639204,8.34746958,8.25812332,8.1150023
57,3.235,-30.47053289,-0.93356942,2.96254206,-118.34308744,3.225,3.23,-10.62668211,-10.72071756,-10.90618327,-1.41008561,-1.06407109,-0.73400136,-12.80952212,-13.3639204,-13.94921201,8.25812332,8.1150023,7.93008522
58,3.24,-28.03779902,-0.77869886,3.77682646,-117.74216744,3.23,3.235,-10.72071756,-10.90618327,-11.17233815,-1.06407109,-0.73400136,-0.44632146,-13.3639204,-13.94921201,-14.56970436,8.1150023,7.93008522,7.70139803
59,3.245,-25.53844812,-0.59737296,4.52438852,-116.72505752,3.235,3.24,-10.90618327,-11.17233815,-11.49964836,-0.73400136,-0.44632146,-0.23491541,-13.94921201,-14.56970436,-15.22980262,7.93008522,7.70139803,7.42586744
60,3.25,-28.38961062,0.50367953,5.18409431,-115.25879733,3.24,3.245,-11.17233815,-11.49964836,-11.87005512,-0.44632146,-0.23491541,-0.14245499,-14.56970436,-15.22980262,-15.9345074,7.70139803,7.42586744,7.10293621
61,3.255,-27.88662799,1.79125097,5.73737133,-113.30474136,3.245,3.25,-11.49964836,-11.87005512,-12.28186222,-0.23491541,-0.14245499,-0.21749056,-15.22980262,-15.9345074,-16.66521722,7.42586744,7.10293621,6.68898471
62,3.26,-26.99806772,3.63105171,6.16954291,-110.81748542,3.25,3.255,-11.87005512,-12.28186222,-12.66321777,-0.14245499,-0.21749056,-0.50540891,-15.9345074,-16.66521722,-17.49832013,7.10293621,6.68898471,6.31899739
63,3.265,-25.20979102,6.00316298,6.47098344,-107.74512385,3.255,3.26,-12.28186222,-12.66321777,-13.11178757,-0.21749056,-0.50540891,-0.91854459,-16.66521722,-17.49832013,-18.31918441,6.68898471,6.31899739,5.69885619
64,3.27,-21.92439204,8.75582683,6.63345532,-104.03193943,3.26,3.265,-12.66321777,-13.11178757,-13.3226801,-0.50540891,-0.91854459,-2.09012802,-17.49832013,-18.31918441,-19.13457824,6.31899739,5.69885619,4.67417015
65,3.275,-16.71188971,11.63088368,6.64913891,-99.62430988,3.265,3.27,-13.11178757,-13.3226801,-13.72622282,-0.91854459,-2.09012802,-2.95379897,-18.31918441,-19.13457824,-20.16766214,5.69885619,4.67417015,4.06262974
66,3.28,-9.70331913,14.3937437,6.4215523,-94.49825771,3.27,3.275,-13.3226801,-13.72622282,-14.10175604,-2.09012802,-2.95379897,-4.04710449,-19.13457824,-20.16766214,-21.23860317,4.67417015,4.06262974,3.28874931
67,3.285,-1.47074093,16.88404976,5.96536231,-88.61299202,3.275,3.28,-13.72622282,-14.10175604,-14.49876077,-2.95379897,-4.04710449,-5.22713088,-20.16766214,-21.23860317,-22.38138463,4.06262974,3.28874931,2.37003873
68,3.29,7.27680555,18.97800951,5.44449739,-81.94715159,3.28,3.285,-14.10175604,-14.49876077,-14.93294155,-4.04710449,-5.22713088,-6.42858173,-21.23860317,-22.38138463,-23.58476457,3.28874931,2.37003873,1.2697942
69,3.295,15.85629405,20.58246007,4.88131726,-74.57616562,3.285,3.29,-14.49876077,-14.93294155,-15.43219577,-5.22713088,-6.42858173,-7.43349096,-22.38138463,-23.58476457,-24.66951281,2.37003873,1.2697942,-0.60669413
70,3.3,23.79482299,21.65652483,4.55502356,-66.55833059,3.29,3.295,-14.93294155,-15.43219577,-15.97517585,-6.42858173,-7.43349096,-8.42047497,-23.58476457,-24.66951281,-26.06193633,1.2697942,-0.60669413,-1.92264592
71,3.305,30.99193181,22.21788212,4.58580176,-58.05178691,3.295,3.3,-15.43219577,-15.97517585,-16.59040091,-7.43349096,-8.42047497,-9.19509291,-24.66951281,-26.06193633,-27.43888902,-0.60669413,-1.92264592,-3.54455591
72,3.31,37.68129814,22.32481923,5.07027889,-49.2718712,3.3,3.305,-15.97517585,-16.59040091,-17.25940961,-8.42047497,-9.19509291,-9.52066078,-26.06193633,-27.43888902,-28.77735264,-1.92264592,-3.54455591,-5.82274167
73,3.315,44.19887475,22.05294647,6.00780132,-40.44457935,3.305,3.31,-16.59040091,-17.25940961,-17.87050755,-9.19509291,-9.52066078,-10.00885607,-27.43888902,-28.77735264,-30.33811737,-3.54455591,-5.82274167,-7.62227618
74,3.32,50.73700344,21.46947741,7.1502862,-31.90408828,3.31,3.315,-17.25940961,-17.87050755,-18.48613673,-9.52066078,-10.00885607,-10.29311454,-28.77735264,-30.33811737,-31.9210711,-5.82274167,-7.62227618,-9.61281431
75,3.325,57.25600029,20.62689668,8.48419761,-23.9597475,3.315,3.32,-17.87050755,-18.48613673,-19.11629204,-10.00885607,-10.29311454,-10.12280634,-30.33811737,-31.9210711,-33.42550613,-7.62227618,-9.61281431,-12.11495062
76,3.33,63.58347776,19.57834792,9.73740235,-16.89852076,3.32,3.325,-18.48613673,-19.11629204,-19.63983166,-10.29311454,-10.12280634,-9.98511687,-31.9210711,-33.42550613,-35.09263738,-9.61281431,-12.11495062,-14.09393523
77,3.335,69.52806716,18.38530953,10.6516464,-10.92163022,3.325,3.33,-19.11629204,-19.63983166,-20.17016415,-10.12280634,-9.98511687,-9.82556004,-33.42550613,-35.09263738,-36.78335826,-12.11495062,-14.09393523,-16.15023849
78,3.34,74.93000841,17.11189229,11.20676851,-6.07534221,3.33,3.335,-19.63983166,-20.17016415,-20.63683071,-9.98511687,-9.82556004,-9.50141669,-35.09263738,-36.78335826,-38.51438932,-14.09393523,-16.15023849,-18.05504938
79,3.345,79.67140578,15.81689739,11.1966783,-2.36057238,3.335,3.34,-20.17016415,-20.63683071,-21.05823659,-9.82556004,-9.50141669,-9.05759792,-36.78335826,-38.51438932,-40.26983452,-16.15023849,-18.05504938,-19.83267501
80,3.35,83.72877515,14.54725959,7.22895495,3.50978688,3.34,3.345,-20.63683071,-21.05823659,-21.44694327,-9.50141669,-9.05759792,-8.49989769,-38.51438932,-40.26983452,-42.04377526,-18.05504938,-19.83267501,-21.45228564
81,3.355,87.1056086,13.33180702,7.46319749,3.60841561,3.345,3.35,-21.05823659,-21.44694327,-21.7692587,-9.05759792,-8.49989769,-7.94477305,-40.26983452,-42.04377526,-43.83929827,-19.83267501,-21.45228564,-22.86833136
82,3.36,89.82565817,12.18354046,7.78042375,3.6763557,3.35,3.355,-21.44694327,-21.7692587,-22.07425557,-8.49989769,-7.94477305,-7.36713754,-42.04377526,-43.83929827,-45.68369853,-21.45228564,-22.86833136,-23.9754189
83,3.365,91.90390876,11.09342156,8.18245579,3.71199103,3.355,3.36,-21.7692587,-22.07425557,-22.23662341,-7.94477305,-7.36713754,-6.89830699,-43.83929827,-45.68369853,-47.46871628,-22.86833136,-23.9754189,-25.02264445
84,3.37,93.35308678,10.0301095,8.66555977,3.71439375,3.36,3.365,-22.07425557,-22.23662341,-22.38787325,-7.36713754,-6.89830699,-6.27736001,-45.68369853,-47.46871628,-49.26040103,-23.9754189,-25.02264445,-25.86464426
85,3.375,94.19880595,8.94922289,9.22012121,3.68339918,3.365,3.37,-22.23662341,-22.38787325,-22.42577682,-6.89830699,-6.27736001,-6.0306104,-47.46871628,-49.26040103,-51.17715705,-25.02264445,-25.86464426,-25.84311531
86,3.38,94.49621609,7.8081787,9.83067922,3.6196695,3.37,3.375,-22.38787325,-22.42577682,-22.46520157,-6.27736001,-6.0306104,-5.45880548,-49.26040103,-51.17715705,-52.87206384,-25.86464426,-25.84311531,-26.32552116
87,3.385,94.30226309,6.56987807,10.47642175,3.52473559,3.375,3.38,-22.42577682,-22.46520157,-22.45909758,-6.0306104,-5.45880548,-4.98038813,-51.17715705,-52.87206384,-54.66122034,-25.84311531,-26.32552116,-25.98519607
88,3.39,93.69605849,5.21862667,11.13210313,3.40101258,3.38,3.385,-22.46520157,-22.45909758,-22.40213728,-5.45880548,-4.98038813,-4.48490681,-52.87206384,-54.66122034,-56.22844502,-26.32552116,-25.98519607,-26.06374643
89,3.395,92.72878462,3.75031928,11.76933668,3.25177431,3.385,3.39,-22.45909758,-22.40213728,-22.34115407,-4.98038813,-4.48490681,-3.93792532,-54.66122034,-56.22844502,-57.9008929,-25.98519607,-26.06374643,-25.04652419
90,3.4,91.44457063,2.17882628,12.35824143,3.08106387,3.39,3.395,-22.40213728,-22.34115407,-22.23205707,-4.48490681,-3.93792532,-3.4346492,-56.22844502,-57.9008929,-59.36978155,-26.06374643,-25.04652419,-24.27536198
91,3.405,89.86346001,0.5282288,12.86932478,2.89353633,3.395,3.4,-22.34115407,-22.23205707,-22.08192109,-3.93792532,-3.4346492,-2.95930715,-57.9008929,-59.36978155,-60.62664762,-25.04652419,-24.27536198,-23.88167964
92,3.41,88.00133976,-1.17280536,13.41723586,2.71032827,3.4,3.405,-22.23205707,-22.08192109,-21.94591784,-3.4346492,-2.95930715,-2.45945211,-59.36978155,-60.62664762,-61.93159552,-24.27536198,-23.88167964,-22.35030662
93,3.415,85.87157792,-2.89821759,13.73954773,2.51197501,3.405,3.41,-22.08192109,-21.94591784,-21.73323305,-2.95930715,-2.45945211,-2.04427936,-60.62664762,-61.93159552,-62.93092154,-23.88167964,-22.35030662,-21.69355988
94,3.42,83.50244848,-4.62888838,13.84402997,2.30503363,3.41,3.415,-21.94591784,-21.73323305,-21.61063982,-2.45945211,-2.04427936,-1.52915609,-61.93159552,-62.93092154,-63.84329457,-22.35030662,-21.69355988,-20.98852183
95,3.425,80.91787267,-6.3555986,13.7461198,2.09633444,3.415,3.42,-21.73323305,-21.61063982,-21.37117682,-2.04427936,-1.52915609,-1.16556839,-62.93092154,-63.84329457,-64.62009656,-21.69355988,-20.98852183,-20.20334154
96,3.43,78.15887346,-8.07224192,13.46402601,1.89222102,3.42,3.425,-21.61063982,-21.37117682,-21.1638865,-1.52915609,-1.16556839,-0.69831246,-63.84329457,-64.62009656,-65.34082845,-20.98852183,-20.20334154,-18.79913257
97,3.435,75.25256779,-9.77922579,13.01786063,1.69822517,3.425,3.43,-21.37117682,-21.1638865,-20.95423263,-1.16556839,-0.69831246,-0.31391202,-64.62009656,-65.34082845,-65.87346743,-20.20334154,-18.79913257,-17.99634714
98,3.44,72.23945799,-11.4757801,12.42916899,1.51881762,3.43,3.435,-21.1638865,-20.95423263,-20.72093968,-0.69831246,-0.31391202,0.05237393,-65.34082845,-65.87346743,-66.29019556,-18.79913257,-17.99634714,-17.13737683
99,3.445,69.15078512,-13.16329286,11.72065266,1.35727284,3.435,3.44,-20.95423263,-20.72093968,-20.47497445,-0.31391202,0.05237393,0.43477657,-65.87346743,-66.29019556,-66.52472771,-17.99634714,-17.13737683,-16.88566221
100,3.45,66.02628693,-14.84069315,10.91587399,1.21566432,3.44,3.445,-20.72093968,-20.47497445,-20.24439426,0.05237393,0.43477657,0.8208391,-66.29019556,-66.52472771,-66.75935498,-17.13737683,-16.88566221,-15.97449125
101,3.455,62.9019454,-16.50743994,10.03884884,1.09496219,3.445,3.45,-20.47497445,-20.24439426,-19.90192354,0.43477657,0.8208391,1.04327753,-66.52472771,-66.75935498,-66.84308642,-16.88566221,-15.97449125,-15.32198481
102,3.46,59.82021418,-18.16351525,9.11349931,0.99518984,3.45,3.455,-20.24439426,-19.90192354,-19.65411459,0.8208391,1.04327753,1.43291067,-66.75935498,-66.84308642,-66.79055474,-15.97449125,-15.32198481,-14.91489168
103,3.465,56.82169287,-19.80951676,8.16293696,0.91561253,3.455,3.46,-19.90192354,-19.65411459,-19.45390597,1.04327753,1.43291067,1.80345989,-66.84308642,-66.79055474,-66.73338769,-15.32198481,-14.91489168,-14.05679244
104,3.47,53.93433763,-21.44503834,7.20860644,0.85494198,3.46,3.465,-19.65411459,-19.45390597,-19.14567408,1.43291067,1.80345989,2.10856448,-66.79055474,-66.73338769,-66.45931818,-14.91489168,-14.05679244,-13.82937455
105,3.475,51.16730903,-23.07183675,6.26940018,0.811539,3.465,3.47,-19.45390597,-19.14567408,-18.86833471,1.80345989,2.10856448,2.42263392,-66.73338769,-66.45931818,-66.25670316,-14.05679244,-13.82937455,-12.83875623
106,3.48,48.53761082,-24.68871672,5.36086515,0.78359643,3.47,3.475,-19.14567408,-18.86833471,-18.56131591,2.10856448,2.42263392,2.69083132,-66.45931818,-66.25670316,-65.86002182,-13.82937455,-12.83875623,-12.43677141
107,3.485,46.04898357,-26.295957,4.49460257,0.76928668,3.475,3.48,-18.86833471,-18.56131591,-18.26514251,2.42263392,2.69083132,2.97489608,-66.25670316,-65.86002182,-65.52853584,-12.83875623,-12.43677141,-11.49762263
108,3.49,43.70640931,-27.8922268,3.67793566,0.76686295,3.48,3.485,-18.56131591,-18.26514251,-17.89905415,2.69083132,2.97489608,3.1162413,-65.86002182,-65.52853584,-65.06295082,-12.43677141,-11.49762263,-10.7768805
109,3.495,41.51201106,-29.47537822,2.91387693,0.77471115,3.485,3.49,-18.26514251,-17.89905415,-17.64003208,2.97489608,3.1162413,3.4116412,-65.52853584,-65.06295082,-64.58597019,-11.49762263,-10.7768805,-9.9924524
110,3.5,39.46737942,-31.04284463,2.20137265,0.79135796,3.49,3.495,-17.89905415,-17.64003208,-17.30726796,3.1162413,3.4116412,3.62888471,-65.06295082,-64.58597019,-64.04802653,-10.7768805,-9.9924524,-9.28034352
111,3.505,37.56428094,-32.59373121,1.53577308,0.81544851,3.495,3.5,-17.64003208,-17.30726796,-16.99988897,3.4116412,3.62888471,3.81753738,-64.58597019,-64.04802653,-63.45071303,-9.9924524,-9.28034352,-8.64173162
