,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l
10,8.07,39.82952281,-30.49625395,6.71883615,1.10636293,8.06,8.065,-24.4105307,-23.85311311,-23.27760125,4.81142143,5.0086451,5.07502195,-70.9159981,-71.03901285,-70.96452313,-18.40674772,-17.39419382,-17.00402226
11,8.075,37.59236913,-31.3248291,7.4850839,1.14226375,8.065,8.07,-23.85311311,-23.27760125,-22.71908426,5.0086451,5.07502195,5.24125699,-71.03901285,-70.96452313,-70.88402414,-17.39419382,-17.00402226,-16.0388314
12,8.08,35.58178391,-32.17982796,8.02118525,1.17612994,8.07,8.075,-23.27760125,-22.71908426,-22.19889837,5.07502195,5.24125699,5.36552763,-70.96452313,-70.88402414,-70.65169476,-17.00402226,-16.0388314,-15.59719341
13,8.085,33.75010615,-33.06684651,8.34985044,1.21026027,8.075,8.08,-22.71908426,-22.19889837,-21.6683274,5.24125699,5.36552763,5.48173572,-70.88402414,-70.65169476,-70.33745917,-16.0388314,-15.59719341,-15.01676556
14,8.09,32.0574963,-33.98949562,8.49455604,1.24672102,8.08,8.085,-22.19889837,-21.6683274,-21.14209613,5.36552763,5.48173572,5.62815556,-70.65169476,-70.33745917,-69.96217519,-15.59719341,-15.01676556,-14.39430683
15,8.095,30.45652525,-34.95415024,8.47807795,1.28726678,8.085,8.09,-21.6683274,-21.14209613,-20.60977596,5.48173572,5.62815556,5.88478667,-70.33745917,-69.96217519,-69.60296318,-15.01676556,-14.39430683,-13.53299142
16,8.1,28.90584675,-35.96685526,8.32130978,1.33327377,8.09,8.095,-21.14209613,-20.60977596,-20.11589325,5.62815556,5.88478667,6.03933215,-69.96217519,-69.60296318,-69.04138246,-14.39430683,-13.53299142,-13.04497436
17,8.105,27.35964918,-37.03353607,8.04227308,1.38568225,8.095,8.1,-20.60977596,-20.11589325,-19.57019297,5.88478667,6.03933215,6.24723992,-69.60296318,-69.04138246,-68.49399222,-13.53299142,-13.04497436,-12.24594178
18,8.11,25.7954921,-38.16249689,7.65557629,1.44495504,8.1,8.105,-20.11589325,-19.57019297,-19.0793794,6.03933215,6.24723992,6.43225637,-69.04138246,-68.49399222,-67.81256119,-13.04497436,-12.24594178,-11.79816339
19,8.115,24.20753493,-39.36147181,7.17200175,1.5110544,8.105,8.11,-19.57019297,-19.0793794,-18.57392853,6.24723992,6.43225637,6.58003537,-68.49399222,-67.81256119,-67.03284696,-12.24594178,-11.79816339,-11.31286204
20,8.12,22.59496722,-40.64053036,6.59835271,1.58343485,8.11,8.115,-19.0793794,-18.57392853,-18.03529822,6.43225637,6.58003537,6.80827054,-67.81256119,-67.03284696,-66.30061163,-11.79816339,-11.31286204,-10.47562846
21,8.125,20.97229938,-42.00836717,5.9375816,1.66104208,8.115,8.12,-18.57392853,-18.03529822,-17.55488405,6.58003537,6.80827054,6.9819694,-67.03284696,-66.30061163,-65.39992382,-11.31286204,-10.47562846,-10.11104152
22,8.13,19.35566601,-43.47527914,5.18915033,1.74231671,8.12,8.125,-18.03529822,-17.55488405,-17.04892798,6.80827054,6.9819694,7.10632973,-66.30061163,-65.39992382,-64.41556098,-10.47562846,-10.11104152,-9.69686501
23,8.135,17.76199004,-45.05208286,4.34950033,1.82521282,8.125,8.13,-17.55488405,-17.04892798,-16.52101065,6.9819694,7.10632973,7.25136372,-65.39992382,-64.41556098,-63.41457999,-10.11104152,-9.69686501,-9.21207365
24,8.14,16.20505218,-46.74914087,3.41257893,1.90723288,8.13,8.135,-17.04892798,-16.52101065,-16.02070136,7.10632973,7.25136372,7.41846624,-64.41556098,-63.41457999,-62.3335793,-9.69686501,-9.21207365,-8.88166126
25,8.145,14.69421773,-48.57523707,2.37043537,1.98546706,8.135,8.14,-16.52101065,-16.02070136,-15.48136176,7.25136372,7.41846624,7.53179933,-63.41457999,-62.3335793,-61.24482989,-9.21207365,-8.88166126,-8.08128922
26,8.15,13.23869185,-50.53550233,1.2060862,2.05579399,8.14,8.145,-16.02070136,-15.48136176,-15.00915406,7.41846624,7.53179933,7.70974285,-62.3335793,-61.24482989,-60.0239527,-8.88166126,-8.08128922,-7.81109807
27,8.155,11.83950558,-52.63326981,-0.3315183,2.09038324,8.145,8.15,-15.48136176,-15.00915406,-14.4934932,7.53179933,7.70974285,7.803834,-61.24482989,-60.0239527,-58.70382099,-8.08128922,-7.81109807,-7.47220489
28,8.16,10.49743088,-54.867741,-2.10689287,2.10373831,8.15,8.155,-15.00915406,-14.4934932,-13.99134551,7.70974285,7.803834,7.90899072,-60.0239527,-58.70382099,-57.33103467,-7.81109807,-7.47220489,-7.10260075
29,8.165,9.20592053,-57.2363637,-4.13964687,2.09247102,8.155,8.16,-14.4934932,-13.99134551,-13.47993928,7.803834,7.90899072,8.05587569,-58.70382099,-57.33103467,-55.91053004,-7.47220489,-7.10260075,-6.75457205
30,8.17,7.96215755,-59.73218764,-6.4427331,2.05375387,8.16,8.165,-13.99134551,-13.47993928,-12.99286386,7.90899072,8.05587569,8.1861075,-57.33103467,-55.91053004,-54.41325541,-7.10260075,-6.75457205,-6.38384224
31,8.175,6.76370867,-62.3456904,-9.01977143,1.98554085,8.165,8.17,-13.47993928,-12.99286386,-12.52983115,8.05587569,8.1861075,8.34469782,-55.91053004,-54.41325541,-52.88929213,-6.75457205,-6.38384224,-6.15464442
32,8.18,5.61084198,-65.0652032,-11.86253078,1.88676629,8.17,8.175,-12.99286386,-12.52983115,-12.05236516,8.1861075,8.34469782,8.48824768,-54.41325541,-52.88929213,-51.30195734,-6.38384224,-6.15464442,-5.3315479
33,8.185,4.50553616,-67.87681957,-14.94885749,1.75749607,8.175,8.18,-12.52983115,-12.05236516,-11.60433985,8.34469782,8.48824768,8.60965763,-52.88929213,-51.30195734,-49.59655296,-6.15464442,-5.3315479,-5.17727864
34,8.19,3.44939144,-70.76491732,-18.24141208,1.59901766,8.18,8.185,-12.05236516,-11.60433985,-11.17092253,8.48824768,8.60965763,8.7709758,-51.30195734,-49.59655296,-47.83485359,-5.3315479,-5.17727864,-4.81620444
35,8.195,2.4480161,-73.71196561,-21.68756478,1.41386259,8.185,8.19,-11.60433985,-11.17092253,-10.77583386,8.60965763,8.7709758,8.96692035,-49.59655296,-47.83485359,-46.17239895,-5.17727864,-4.81620444,-3.7541228
36,8.2,1.50729042,-76.69923156,-25.22064188,1.20574772,8.19,8.195,-11.17092253,-10.77583386,-10.40926406,8.7709758,8.96692035,9.09830408,-47.83485359,-46.17239895,-44.32308475,-4.81620444,-3.7541228,-3.5284719
37,8.205,0.63223861,-79.70632964,-28.76259341,0.9794342,8.195,8.2,-10.77583386,-10.40926406,-10.05451683,8.96692035,9.09830408,9.38877638,-46.17239895,-44.32308475,-42.54958161,-3.7541228,-3.5284719,-2.41329164
38,8.21,-0.17690518,-82.71187906,-32.2280089,0.74052136,8.2,8.205,-10.40926406,-10.05451683,-9.74840402,9.09830408,9.38877638,9.56489644,-44.32308475,-42.54958161,-40.75581405,-3.5284719,-2.41329164,-1.40047314
39,8.215,-0.9253326,-85.69382954,-35.04356619,0.52274329,8.205,8.21,-10.05451683,-9.74840402,-9.48912439,9.38877638,9.56489644,9.82255359,-42.54958161,-40.75581405,-38.95669844,-2.41329164,-1.40047314,-0.43575906
40,8.22,-1.62350917,-88.63012826,-37.56982341,0.30501076,8.21,8.215,-9.74840402,-9.48912439,-9.2362972,9.56489644,9.82255359,9.95339028,-40.75581405,-38.95669844,-37.2715263,-1.40047314,-0.43575906,1.05815404
41,8.225,-2.2817862,-91.49907038,-39.90872738,0.08493974,8.215,8.22,-9.48912439,-9.2362972,-9.0696472,9.82255359,9.95339028,10.14915668,-38.95669844,-37.2715263,-35.43013891,-0.43575906,1.05815404,1.49214039
42,8.23,-2.90666221,-94.27850714,-42.0378257,-0.13156249,8.22,8.225,-9.2362972,-9.0696472,-8.89279706,9.95339028,10.14915668,10.43276586,-37.2715263,-35.43013891,-33.86754055,1.05815404,1.49214039,3.72526628
43,8.235,-3.49333182,-96.94417138,-43.93776686,-0.33809677,8.225,8.23,-9.0696472,-8.89279706,-8.73499447,10.14915668,10.43276586,10.58322726,-35.43013891,-33.86754055,-32.17381123,1.49214039,3.72526628,4.32520152
44,8.24,-4.02657873,-99.46914817,-45.59099817,-0.528027,8.23,8.235,-8.89279706,-8.73499447,-8.69786431,10.43276586,10.58322726,10.81624336,-33.86754055,-32.17381123,-30.75031805,3.72526628,4.32520152,6.58855869
45,8.245,-4.51370846,-101.83086151,-46.99460296,-0.69319341,8.235,8.24,-8.73499447,-8.69786431,-8.60612867,10.58322726,10.81624336,10.90058329,-32.17381123,-30.75031805,-29.28988586,4.32520152,6.58855869,7.05117231
46,8.25,-4.97482505,-104.00832836,-48.11996161,-0.82781973,8.24,8.245,-8.69786431,-8.60612867,-8.60902901,10.81624336,10.90058329,11.06662202,-30.75031805,-29.28988586,-27.91509898,6.58855869,7.05117231,7.46406634
47,8.255,-5.43006509,-105.98113269,-48.92166118,-0.92945555,8.245,8.25,-8.60612867,-8.60902901,-8.62020481,10.90058329,11.06662202,11.19218053,-29.28988586,-27.91509898,-26.71031919,7.05117231,7.46406634,7.84606657
48,8.26,-5.89733293,-107.72966753,-49.38492686,-0.99331524,8.25,8.255,-8.60902901,-8.62020481,-8.71246108,11.06662202,11.19218053,11.33677312,-27.91509898,-26.71031919,-25.63600691,7.46406634,7.84606657,8.20697925
49,8.265,-6.38473971,-109.23383662,-49.49424779,-1.01558723,8.255,8.26,-8.62020481,-8.71246108,-8.83875928,11.19218053,11.33677312,11.45166141,-26.71031919,-25.63600691,-24.71595776,7.84606657,8.20697925,8.48030877
50,8.27,-6.88995983,-110.47266721,-49.23442561,-0.99371497,8.26,8.265,-8.71246108,-8.83875928,-9.00435743,11.33677312,11.45166141,11.53422396,-25.63600691,-24.71595776,-23.94527297,8.20697925,8.48030877,8.65685882
51,8.275,-7.40322379,-111.42353408,-48.59253722,-0.92663128,8.265,8.27,-8.83875928,-9.00435743,-9.12109391,11.45166141,11.53422396,11.2797964,-24.71595776,-23.94527297,-23.04574652,8.48030877,8.65685882,5.9632721
52,8.28,-7.90451828,-112.05928718,-47.56087085,-0.81485929,8.27,8.275,-9.00435743,-9.12109391,-9.43633021,11.53422396,11.2797964,11.3921722,-23.94527297,-23.04574652,-22.61182724,8.65685882,5.9632721,6.09530517
53,8.285,-8.36273051,-112.34482683,-46.14029998,-0.66051121,8.275,8.28,-9.12109391,-9.43633021,-9.74488093,11.2797964,11.3921722,11.4782601,-23.04574652,-22.61182724,-22.21236918,5.9632721,6.09530517,5.62297281
54,8.29,-8.74554216,-112.23778789,-44.02198341,-0.52237939,8.28,8.285,-9.43633021,-9.74488093,-10.18288916,11.3921722,11.4782601,11.38943772,-22.61182724,-22.21236918,-22.07319589,6.09530517,5.62297281,5.46104086
55,8.295,-9.01878679,-111.68656415,-42.4887417,-0.47846738,8.285,8.29,-9.74488093,-10.18288916,-10.57847894,11.4782601,11.38943772,11.24736352,-22.21236918,-22.07319589,-21.92492203,5.62297281,5.46104086,4.39318207
56,8.3,-9.15625199,-110.62734995,-40.59268332,-0.21965288,8.29,8.295,-10.18288916,-10.57847894,-11.09675741,11.38943772,11.24736352,11.02969536,-22.07319589,-21.92492203,-22.07117522,5.46104086,4.39318207,4.10932544
57,8.305,-9.12963533,-108.98642395,-38.27217446,0.25219501,8.295,8.3,-10.57847894,-11.09675741,-11.6688724,11.24736352,11.02969536,10.70120836,-21.92492203,-22.07117522,-22.18132161,4.39318207,4.10932544,2.55222832
58,8.31,-8.91829418,-106.68194567,-35.44962154,0.85133942,8.3,8.305,-11.09675741,-11.6688724,-12.37918039,11.02969536,10.70120836,10.45414637,-22.07117522,-22.18132161,-22.64326351,4.10932544,2.55222832,2.21908237
59,8.315,-8.52410006,-103.63193963,-31.92701845,1.41340977,8.305,8.31,-11.6688724,-12.37918039,-13.20482059,10.70120836,10.45414637,10.20573739,-22.18132161,-22.64326351,-23.10825095,2.55222832,2.21908237,1.23467135
60,8.32,-8.00108619,-99.7669915,-27.22965362,1.7840227,8.31,8.315,-12.37918039,-13.20482059,-14.16649374,10.45414637,10.20573739,9.82516054,-22.64326351,-23.10825095,-23.74012377,2.21908237,1.23467135,0.39197529
61,8.325,-7.38689796,-95.03964699,-20.73998083,1.91657206,8.315,8.32,-13.20482059,-14.16649374,-15.1846978,10.20573739,9.82516054,9.3106386,-23.10825095,-23.74012377,-24.41524594,1.23467135,0.39197529,-0.35858672
62,8.33,-6.59791697,-89.4032468,-12.21894881,1.79254029,8.32,8.325,-14.16649374,-15.1846978,-16.37853542,9.82516054,9.3106386,8.75272833,-23.74012377,-24.41524594,-25.19898406,0.39197529,-0.35858672,-0.89514671
63,8.335,-5.6683661,-82.88352501,-2.11471414,1.32894221,8.325,8.33,-15.1846978,-16.37853542,-17.7010199,9.3106386,8.75272833,8.10086449,-24.41524594,-25.19898406,-26.01148894,-0.35858672,-0.89514671,-1.25755062
64,8.34,-4.57010284,-75.5396074,8.80584808,0.45994579,8.33,8.335,-16.37853542,-17.7010199,-19.02448216,8.75272833,8.10086449,7.04783322,-25.19898406,-26.01148894,-26.87611051,-0.89514671,-1.25755062,-0.96921794
65,8.345,-3.43208508,-67.47194024,19.82345896,-0.81808483,8.335,8.34,-17.7010199,-19.02448216,-20.55766114,8.10086449,7.04783322,6.05379713,-26.01148894,-26.87611051,-27.80270398,-1.25755062,-0.96921794,-0.12596358
66,8.35,-2.27725322,-58.87763933,30.45492971,-2.45477894,8.34,8.345,-19.02448216,-20.55766114,-22.18909824,7.04783322,6.05379713,4.87942538,-26.87611051,-27.80270398,-28.67841586,-0.96921794,-0.12596358,0.96253445
67,8.355,-1.0718268,-49.98026043,40.45373216,-4.37769616,8.345,8.35,-20.55766114,-22.18909824,-23.92471721,6.05379713,4.87942538,3.50199471,-27.80270398,-28.67841586,-29.45330913,-0.12596358,0.96253445,2.35213191
68,8.36,0.05983157,-41.06892418,49.66491691,-6.51690151,8.35,8.355,-22.18909824,-23.92471721,-25.79022916,4.87942538,3.50199471,2.02975328,-28.67841586,-29.45330913,-30.14258696,0.96253445,2.35213191,3.81546475
69,8.365,0.96037812,-32.45938088,57.98361469,-8.80079897,8.355,8.36,-23.92471721,-25.79022916,-27.60086375,3.50199471,2.02975328,0.20066787,-29.45330913,-30.14258696,-30.63487204,2.35213191,3.81546475,4.12907941
70,8.37,1.53656898,-24.44682712,65.32963599,-11.1526975,8.36,8.365,-25.79022916,-27.60086375,-29.47825311,2.02975328,0.20066787,-1.80609332,-30.14258696,-30.63487204,-31.08064061,3.81546475,4.12907941,4.61100051
71,8.375,1.75777154,-17.29621018,71.67499648,-13.49892872,8.365,8.37,-27.60086375,-29.47825311,-31.47814935,0.20066787,-1.80609332,-3.73526611,-30.63487204,-31.08064061,-31.44473913,4.12907941,4.61100051,4.7123292
72,8.38,1.63958866,-11.18494206,77.00678384,-15.78124523,8.37,8.375,-29.47825311,-31.47814935,-33.26468863,-1.80609332,-3.73526611,-6.35583712,-31.08064061,-31.44473913,-31.7691846,4.61100051,4.7123292,5.19236623
73,8.385,1.17261484,-6.21733111,81.33790581,-17.95606371,8.375,8.38,-31.47814935,-33.26468863,-35.13709072,-3.73526611,-6.35583712,-8.90918729,-31.44473913,-31.7691846,-32.04314111,4.7123292,5.19236623,5.54258085
74,8.39,1.93549759,2.88459297,84.70478158,-19.99349484,8.38,8.385,-33.26468863,-35.13709072,-36.90665236,-6.35583712,-8.90918729,-11.72233742,-31.7691846,-32.04314111,-32.27975946,5.19236623,5.54258085,6.15662055
75,8.395,0.92758694,2.99918665,87.19497444,-21.87701016,8.385,8.39,-35.13709072,-36.90665236,-38.69777981,-8.90918729,-11.72233742,-14.49950243,-32.04314111,-32.27975946,-32.46900821,5.54258085,6.15662055,6.74162495
76,8.4,0.12312118,3.09672702,88.90705685,-23.60808052,8.39,8.395,-36.90665236,-38.69777981,-40.47303369,-11.72233742,-14.49950243,-17.26657625,-32.27975946,-32.46900821,-32.62261772,6.15662055,6.74162495,7.37507969
77,8.405,-0.40945596,3.17955777,89.95470737,-25.19483353,8.395,8.4,-38.69777981,-40.47303369,-42.24976639,-14.49950243,-17.26657625,-19.92122298,-32.46900821,-32.62261772,-32.72225624,6.74162495,7.37507969,8.01861932
78,8.41,-0.71293708,3.24290583,90.42659864,-26.66022491,8.4,8.405,-40.47303369,-42.24976639,-44.03159607,-17.26657625,-19.92122298,-22.38255196,-32.62261772,-32.72225624,-32.76765463,7.37507969,8.01861932,8.6401778
79,8.415,-0.78149512,3.28597433,90.41782227,-28.03042351,8.405,8.41,-42.24976639,-44.03159607,-45.83212019,-19.92122298,-22.38255196,-24.56303165,-32.72225624,-32.76765463,-32.7533748,8.01861932,8.6401778,9.21367512
80,8.42,-0.62023344,3.30802517,90.0233889,-29.33318319,8.41,8.415,-44.03159607,-45.83212019,-47.65102627,-22.38255196,-24.56303165,-26.41336158,-32.76765463,-32.7533748,-32.68174613,8.6401778,9.21367512,9.74353582
81,8.425,-0.24412373,3.30840365,89.33560493,-30.5951679,8.415,8.42,-45.83212019,-47.65102627,-49.51873349,-24.56303165,-26.41336158,-27.70784846,-32.7533748,-32.68174613,-32.51937784,9.21367512,9.74353582,10.11140461
82,8.43,0.32331101,3.28660237,88.41614129,-31.84175916,8.42,8.425,-47.65102627,-49.51873349,-51.3256032,-26.41336158,-27.70784846,-28.83304485,-32.68174613,-32.51937784,-32.31595877,9.74353582,10.11140461,10.51321765
83,8.435,1.05148004,3.24235465,87.29767206,-33.09068602,8.425,8.43,-49.51873349,-51.3256032,-53.12143714,-27.70784846,-28.83304485,-29.45493669,-32.51937784,-32.31595877,-32.08042661,10.11140461,10.51321765,10.93117173
84,8.44,1.90429934,3.17574155,85.96532886,-34.35632559,8.43,8.435,-51.3256032,-53.12143714,-54.897431,-28.83304485,-29.45493669,-29.66392531,-32.31595877,-32.08042661,-31.85421048,10.51321765,10.93117173,11.54196334
85,8.445,2.84182254,3.08729142,84.37579428,-35.64663901,8.435,8.44,-53.12143714,-54.897431,-56.59283841,-29.45493669,-29.66392531,-29.43996346,-32.08042661,-31.85421048,-31.49226428,10.93117173,11.54196334,11.85569071
86,8.45,3.82193692,2.97805362,82.46569672,-36.96482125,8.44,8.445,-54.897431,-56.59283841,-58.23885684,-29.66392531,-29.43996346,-28.88227696,-31.85421048,-31.49226428,-31.10032904,11.54196334,11.85569071,12.20511253
87,8.455,4.80216108,2.84963779,80.16765443,-38.31120446,8.445,8.45,-56.59283841,-58.23885684,-59.81609162,-29.43996346,-28.88227696,-28.00723937,-31.49226428,-31.10032904,-30.68782076,11.85569071,12.20511253,12.56582303
88,8.46,5.73211062,2.70312499,77.42834676,-39.68195671,8.45,8.455,-58.23885684,-59.81609162,-61.28686373,-28.88227696,-28.00723937,-26.94040106,-31.10032904,-30.68782076,-30.25217605,12.20511253,12.56582303,12.91141983
89,8.465,6.58495875,2.54221785,74.22742914,-41.06970315,8.455,8.46,-59.81609162,-61.28686373,-62.61983963,-28.00723937,-26.94040106,-25.85634168,-30.68782076,-30.25217605,-29.75982205,12.56582303,12.91141983,13.20530531
90,8.47,7.33330114,2.37069633,70.58579392,-42.46421324,8.46,8.465,-61.28686373,-62.61983963,-63.86749585,-26.94040106,-25.85634168,-24.75824312,-30.25217605,-29.75982205,-29.25513261,12.91141983,13.20530531,13.46751174
91,8.475,7.95011174,2.19201968,66.5692667,-43.85535143,8.465,8.47,-62.61983963,-63.86749585,-65.02073476,-25.85634168,-24.75824312,-23.74098941,-29.75982205,-29.25513261,-28.72865314,13.20530531,13.46751174,13.709223
92,8.48,8.41608591,2.00987957,62.26741568,-45.23245267,8.47,8.475,-63.86749585,-65.02073476,-66.05819356,-24.75824312,-23.74098941,-22.82198511,-29.25513261,-28.72865314,-28.15872162,13.46751174,13.709223,13.92894474
93,8.485,8.72015345,1.82806975,57.78244067,-46.58503366,8.475,8.48,-65.02073476,-66.05819356,-66.99901352,-23.74098941,-22.82198511,-22.00541136,-28.72865314,-28.15872162,-27.57171497,13.709223,13.92894474,14.12327053
94,8.49,8.85947201,1.65034938,53.21520179,-47.90544121,8.48,8.485,-66.05819356,-66.99901352,-67.83938873,-22.82198511,-22.00541136,-21.44813519,-28.15872162,-27.57171497,-26.9835854,13.92894474,14.12327053,14.34830802
95,8.495,8.83893049,1.48030865,48.66468817,-49.18710107,8.485,8.49,-66.99901352,-67.83938873,-68.61244652,-22.00541136,-21.44813519,-20.70534375,-27.57171497,-26.9835854,-26.33369997,14.12327053,14.34830802,14.4342392
96,8.5,8.67027632,1.32124451,44.22178703,-50.4253657,8.49,8.495,-67.83938873,-68.61244652,-69.30313905,-21.44813519,-20.70534375,-20.14380954,-26.9835854,-26.33369997,-25.6859185,14.34830802,14.4342392,14.49958486
97,8.505,8.3710036,1.1760534,39.96248794,-51.61875352,8.495,8.5,-68.61244652,-69.30313905,-69.92378852,-20.70534375,-20.14380954,-19.7236109,-26.33369997,-25.6859185,-25.07065732,14.4342392,14.49958486,14.66155773
98,8.51,7.96300422,1.04714596,35.94576068,-52.76786009,8.5,8.505,-69.30313905,-69.92378852,-70.43269741,-20.14380954,-19.7236109,-19.25767021,-25.6859185,-25.07065732,-24.39670235,14.49958486,14.66155773,14.65914077
99,8.515,7.47143367,0.93639039,32.21748871,-53.8739065,8.505,8.51,-69.92378852,-70.43269741,-70.88343509,-19.7236109,-19.25767021,-18.85849999,-25.07065732,-24.39670235,-23.7378384,14.66155773,14.65914077,14.68757709
100,8.52,6.92298701,0.84507633,28.80121602,-54.94235601,8.51,8.515,-70.43269741,-70.88343509,-71.25347274,-19.25767021,-18.85849999,-18.51553366,-24.39670235,-23.7378384,-23.09185799,14.65914077,14.68757709,14.72352726
101,8.525,6.34459126,0.77390825,25.70790541,-55.97979286,8.515,8.52,-70.88343509,-71.25347274,-71.54561588,-18.85849999,-18.51553366,-18.202437,-23.7378384,-23.09185799,-22.4567437,14.68757709,14.72352726,14.73935131
102,8.53,5.76216077,0.72302286,22.9349315,-56.99408913,8.52,8.525,-71.25347274,-71.54561588,-71.76997829,-18.51553366,-18.202437,-17.89835788,-23.09185799,-22.4567437,-21.83392207,14.72352726,14.73935131,14.74190026
103,8.535,5.19945288,0.69202688,20.46466996,-57.99558827,8.525,8.53,-71.54561588,-71.76997829,-71.90689296,-18.202437,-17.89835788,-17.68537119,-22.4567437,-21.83392207,-21.22825178,14.73935131,14.74190026,14.73496258
104,8.54,4.67710176,0.68005284,18.26998489,-58.99503727,8.53,8.535,-71.76997829,-71.90689296,-71.97636,-17.89835788,-17.68537119,-17.48504483,-21.83392207,-21.22825178,-20.63563908,14.74190026,14.73496258,14.72130866
105,8.545,4.21185549,0.68582915,16.32113107,-60.00345922,8.535,8.54,-71.90689296,-71.97636,-71.99502414,-17.68537119,-17.48504483,-17.27915165,-21.22825178,-20.63563908,-20.06616175,14.73496258,14.72130866,14.71365175
106,8.55,3.81603865,0.70776011,14.56894299,-61.03394512,8.54,8.545,-71.97636,-71.99502414,-71.93908083,-17.48504483,-17.27915165,-17.13139948,-20.63563908,-20.06616175,-19.50468734,14.72130866,14.71365175,14.71047369
107,8.555,3.49725289,0.74401229,12.99839348,-62.09989065,8.545,8.55,-71.99502414,-71.93908083,-71.82050416,-17.27915165,-17.13139948,-17.00779432,-20.06616175,-19.50468734,-18.95529279,14.71365175,14.71047369,14.7200477
108,8.56,3.25830127,0.79260359,11.58471002,-63.2139896,8.55,8.555,-71.93908083,-71.82050416,-71.64414993,-17.13139948,-17.00779432,-16.89243783,-19.50468734,-18.95529279,-18.41459759,14.71047369,14.7200477,14.74489411
109,8.565,3.09730205,0.85148975,10.30316062,-64.38784527,8.555,8.56,-71.82050416,-71.64414993,-71.40901443,-17.00779432,-16.89243783,-16.77457561,-18.95529279,-18.41459759,-17.88324404,14.7200477,14.74489411,14.7904812
110,8.57,3.00795325,0.91864253,9.12899121,-65.63143241,8.56,8.565,-71.64414993,-71.40901443,-71.12271191,-16.89243783,-16.77457561,-16.67142435,-18.41459759,-17.88324404,-17.38197874,14.74489411,14.7904812,14.84570632
111,8.575,2.97991015,0.99211463,8.04205092,-66.95184739,8.565,8.57,-71.40901443,-71.12271191,-70.78258937,-16.77457561,-16.67142435,-16.5279854,-17.88324404,-17.38197874,-16.87431846,14.7904812,14.84570632,14.91108075
112,8.58,2.99923745,1.07008748,7.02534761,-68.35431357,8.57,8.575,-71.12271191,-70.78258937,-70.38300596,-16.67142435,-16.5279854,-16.41985553,-17.38197874,-16.87431846,-16.40340567,14.84570632,14.91108075,14.9767265
