,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l
10,3.04,29.48455103,11.5927838,9.71705879,-41.726393,3.03,3.035,-25.11885773,-26.10699708,-27.03112147,3.54668395,3.2116785,2.98621008,-34.10060756,-35.99740802,-37.95740555,22.12250715,20.94562159,19.63281462
11,3.045,33.93200133,11.03547579,10.31821346,-35.1689301,3.035,3.04,-26.10699708,-27.03112147,-27.90256194,3.2116785,2.98621008,2.90871624,-35.99740802,-37.95740555,-39.96161863,20.94562159,19.63281462,18.22038316
12,3.05,38.5718188,10.36602194,10.4113201,-28.89898469,3.04,3.045,-27.03112147,-27.90256194,-28.69080624,2.98621008,2.90871624,2.94138653,-37.95740555,-39.96161863,-42.00670314,19.63281462,18.22038316,16.71345168
13,3.055,43.28194765,9.61295099,10.01034906,-23.08168422,3.045,3.05,-27.90256194,-28.69080624,-29.4091103,2.90871624,2.94138653,3.11221417,-39.96161863,-42.00670314,-44.06222157,18.22038316,16.71345168,15.12678866
14,3.06,47.95669742,8.80457235,9.32002246,-17.81725256,3.05,3.055,-28.69080624,-29.4091103,-30.04531983,2.94138653,3.11221417,3.4005267,-42.00670314,-44.06222157,-46.12256429,16.71345168,15.12678866,13.49669943
15,3.065,52.48817511,7.96432868,8.42377435,-13.17608003,3.055,3.06,-29.4091103,-30.04531983,-30.61058393,3.11221417,3.4005267,3.77214344,-44.06222157,-46.12256429,-48.18205787,15.12678866,13.49669943,11.8658841
16,3.07,56.77296008,7.11364509,7.46643253,-9.19368091,3.06,3.065,-30.04531983,-30.61058393,-31.10159199,3.4005267,3.77214344,4.24323271,-46.12256429,-48.18205787,-50.2092958,13.49669943,11.8658841,10.2219202
17,3.075,60.70918933,6.26961599,6.57308344,-5.87295944,3.065,3.07,-30.61058393,-31.10159199,-31.51713627,3.77214344,4.24323271,4.78042388,-48.18205787,-50.2092958,-52.20493696,11.8658841,10.2219202,8.61028217
18,3.08,64.22432254,5.44283567,5.11524708,2.61769545,3.07,3.075,-31.10159199,-31.51713627,-31.84624385,4.24323271,4.78042388,5.42097822,-50.2092958,-52.20493696,-54.13146838,10.2219202,8.61028217,7.0781674
19,3.085,67.26626059,4.63971583,5.57656522,2.69171707,3.075,3.08,-31.51713627,-31.84624385,-32.16288459,4.78042388,5.42097822,5.96756384,-52.20493696,-54.13146838,-56.06484345,8.61028217,7.0781674,5.60673338
20,3.09,69.80992276,3.86252338,6.07929429,2.75195021,3.08,3.085,-31.84624385,-32.16288459,-32.39358202,5.42097822,5.96756384,6.60397616,-54.13146838,-56.06484345,-57.90050489,7.0781674,5.60673338,4.27062366
21,3.095,71.84507924,3.10716748,6.6109402,2.79621197,3.085,3.09,-32.16288459,-32.39358202,-32.55405315,5.96756384,6.60397616,7.22365507,-56.06484345,-57.90050489,-59.66443857,5.60673338,4.27062366,3.1315228
22,3.1,73.38565632,2.36748326,7.15624075,2.82243616,3.09,3.095,-32.39358202,-32.55405315,-32.69041091,6.60397616,7.22365507,7.86610815,-57.90050489,-59.66443857,-61.35166947,4.27062366,3.1315228,2.11909571
23,3.105,74.45217905,1.63297079,7.69837025,2.82886236,3.095,3.1,-32.55405315,-32.69041091,-32.77310608,7.22365507,7.86610815,8.5068001,-59.66443857,-61.35166947,-62.96115247,3.1315228,2.11909571,1.37660881
24,3.11,75.0724494,0.89061121,8.22004673,2.81423815,3.1,3.105,-32.69041091,-32.77310608,-32.79433254,7.86610815,8.5068001,9.08634259,-61.35166947,-62.96115247,-64.47661947,2.11909571,1.37660881,0.86410875
25,3.115,75.27701813,0.12696692,8.66715803,2.77337491,3.105,3.11,-32.77310608,-32.79433254,-32.77053189,8.5068001,9.08634259,9.69942859,-62.96115247,-64.47661947,-65.88955818,1.37660881,0.86410875,0.52288148
26,3.12,75.10214059,-0.66967401,9.02630863,2.70482908,3.11,3.115,-32.79433254,-32.77053189,-32.71086778,9.08634259,9.69942859,10.28049198,-64.47661947,-65.88955818,-67.20567008,0.86410875,0.52288148,0.42157736
27,3.125,74.5747828,-1.51080684,9.37202359,2.62079928,3.115,3.12,-32.77053189,-32.71086778,-32.61125126,9.69942859,10.28049198,10.8190232,-65.88955818,-67.20567008,-68.4126811,0.52288148,0.42157736,0.5442512
28,3.13,73.7259326,-2.40234849,9.6794555,2.52288935,3.12,3.125,-32.71086778,-32.61125126,-32.44544494,10.28049198,10.8190232,11.37618149,-67.20567008,-68.4126811,-69.50408008,0.42157736,0.5442512,0.82041265
29,3.135,72.57805003,-3.34730102,9.92592894,2.41313728,3.125,3.13,-32.61125126,-32.44544494,-32.25839272,10.8190232,11.37618149,11.88611114,-68.4126811,-69.50408008,-70.48584627,0.5442512,0.82041265,1.20884778
30,3.14,71.1518649,-4.34423262,10.09207408,2.29392787,3.13,3.135,-32.44544494,-32.25839272,-32.04256656,11.37618149,11.88611114,12.37785674,-69.50408008,-70.48584627,-71.35517415,0.82041265,1.20884778,1.71672534
31,3.145,69.46627516,-5.38833299,10.16261893,2.16786382,3.135,3.14,-32.25839272,-32.04256656,-31.7995054,11.88611114,12.37785674,12.85727667,-70.48584627,-71.35517415,-72.1173234,1.20884778,1.71672534,2.33562119
32,3.15,67.54432677,-6.4715926,10.12688356,2.03761637,3.14,3.145,-32.04256656,-31.7995054,-31.51706318,12.37785674,12.85727667,13.32049352,-71.35517415,-72.1173234,-72.76670997,1.71672534,2.33562119,3.05116081
33,3.155,65.40979124,-7.58459863,9.97902412,1.90577983,3.145,3.15,-31.7995054,-31.51706318,-31.20212865,12.85727667,13.32049352,13.76483337,-72.1173234,-72.76670997,-73.30847487,2.33562119,3.05116081,3.8598905
34,3.16,63.09168679,-8.71638223,9.71807006,1.77475079,3.15,3.155,-31.51706318,-31.20212865,-30.86207698,13.32049352,13.76483337,14.17944274,-72.76670997,-73.30847487,-73.74451204,3.05116081,3.8598905,4.75639367
35,3.165,60.62393404,-9.85644423,9.34778439,1.6466464,3.155,3.16,-31.20212865,-30.86207698,-30.49272431,13.76483337,14.17944274,14.56775505,-73.30847487,-73.74451204,-74.07584126,3.8598905,4.75639367,5.71019249
36,3.17,58.0437849,-10.9942467,8.87636237,1.52326707,3.16,3.165,-30.86207698,-30.49272431,-30.09626904,14.17944274,14.56775505,14.92709206,-73.74451204,-74.07584126,-74.30242505,4.75639367,5.71019249,6.71498192
37,3.175,55.38368738,-12.12042583,8.31596534,1.40610016,3.165,3.17,-30.49272431,-30.09626904,-29.65754298,14.56775505,14.92709206,15.21873981,-74.07584126,-74.30242505,-74.42751687,5.71019249,6.71498192,7.7733977
38,3.18,52.67834929,-13.22655878,7.68215904,1.29635597,3.17,3.175,-30.09626904,-29.65754298,-29.20943992,14.92709206,15.21873981,15.50187576,-74.30242505,-74.42751687,-74.45074902,6.71498192,7.7733977,8.82499717
39,3.185,49.96134962,-14.30574714,6.99295212,1.19502364,3.175,3.18,-29.65754298,-29.20943992,-28.76371187,15.21873981,15.50187576,15.79636931,-74.42751687,-74.45074902,-74.36275728,7.7733977,8.82499717,9.8568342
40,3.19,47.26387907,-15.35279333,6.26804785,1.10293548,3.18,3.185,-29.20943992,-28.76371187,-28.26760395,15.50187576,15.79636931,15.98380327,-74.45074902,-74.36275728,-74.19020589,8.82499717,9.8568342,10.90205825
41,3.195,44.61320933,-16.36437831,5.52772689,1.02082581,3.185,3.19,-28.76371187,-28.26760395,-27.77869626,15.79636931,15.98380327,16.16818117,-74.36275728,-74.19020589,-73.89826309,9.8568342,10.90205825,11.89888194
42,3.2,42.03306346,-17.33883961,4.79161021,0.94937644,3.19,3.195,-28.26760395,-27.77869626,-27.26433176,15.98380327,16.16818117,16.3417448,-74.19020589,-73.89826309,-73.5151948,10.90205825,11.89888194,12.83122986
43,3.205,39.53946465,-18.27730402,4.07778866,0.88924242,3.195,3.2,-27.77869626,-27.26433176,-26.77098631,16.16818117,16.3417448,16.47568108,-73.89826309,-73.5151948,-73.01481537,11.89888194,12.83122986,13.72689766
44,3.21,37.14556265,-19.18234151,3.40183618,0.84105673,3.2,3.205,-27.26433176,-26.77098631,-26.27717107,16.3417448,16.47568108,16.59850375,-73.5151948,-73.01481537,-72.41596026,12.83122986,13.72689766,14.55198842
45,3.215,34.86217956,-20.05796825,2.77613983,0.80541565,3.205,3.21,-26.77098631,-26.27717107,-25.76564397,16.47568108,16.59850375,16.69641105,-73.01481537,-72.41596026,-71.72046585,13.72689766,14.55198842,15.30679915
46,3.22,32.69746562,-20.90955328,2.20947396,0.78285054,3.21,3.215,-26.27717107,-25.76564397,-25.26104958,16.59850375,16.69641105,16.79617424,-72.41596026,-71.72046585,-70.93062018,14.55198842,15.30679915,15.97703239
47,3.225,30.65828086,-21.74317114,1.70684795,0.77379271,3.215,3.22,-25.76564397,-25.26104958,-24.7766705,16.69641105,16.79617424,16.87960952,-71.72046585,-70.93062018,-70.03917458,15.30679915,15.97703239,16.60490953
48,3.23,28.75088086,-22.56513185,1.26962357,0.7785366,3.22,3.225,-25.26104958,-24.7766705,-24.29338304,16.79617424,16.87960952,16.96356648,-70.93062018,-70.03917458,-69.05911543,15.97703239,16.60490953,17.14947582
49,3.235,26.97913669,-23.38190783,0.89586307,0.79720594,3.225,3.23,-24.7766705,-24.29338304,-23.81503843,16.87960952,16.96356648,17.05311728,-70.03917458,-69.05911543,-67.99645044,16.60490953,17.14947582,17.61910338
50,3.24,25.34606816,-24.19912239,0.5808565,0.8297264,3.23,3.235,-24.29338304,-23.81503843,-23.36046943,16.96356648,17.05311728,17.1503674,-69.05911543,-67.99645044,-66.84676269,17.14947582,17.61910338,18.05014626
51,3.245,23.85307758,-25.02148296,0.31778675,0.87580363,3.235,3.24,-23.81503843,-23.36046943,-22.91207056,17.05311728,17.1503674,17.24565375,-67.99645044,-66.84676269,-65.61736779,17.61910338,18.05014626,18.41594965
52,3.25,22.49871888,-25.85343083,0.09847317,0.93490352,3.24,3.245,-23.36046943,-22.91207056,-22.48284935,17.1503674,17.24565375,17.34289503,-66.84676269,-65.61736779,-64.31361272,18.05014626,18.41594965,18.73554053
53,3.255,21.27942889,-26.69948691,-0.09188502,1.00556679,3.245,3.25,-22.91207056,-22.48284935,-22.07612731,17.24565375,17.34289503,17.42498325,-65.61736779,-64.31361272,-62.92066925,18.41594965,18.73554053,19.0117972
54,3.26,20.19013999,-27.5646156,-0.37134904,1.07536221,3.25,3.255,-22.48284935,-22.07612731,-21.68448513,17.34289503,17.42498325,17.53706458,-64.31361272,-62.92066925,-61.46363366,18.73554053,19.0117972,19.24999898
55,3.265,19.22290731,-28.45522473,-0.68586914,1.1512611,3.255,3.26,-22.07612731,-21.68448513,-21.32273133,17.42498325,17.53706458,17.6244607,-62.92066925,-61.46363366,-59.93281967,19.0117972,19.24999898,19.46920435
56,3.27,18.36850489,-29.37925655,-1.05416793,1.23151923,3.26,3.265,-21.68448513,-21.32273133,-20.98377164,17.53706458,17.6244607,17.73089514,-61.46363366,-59.93281967,-58.33256676,19.24999898,19.46920435,19.65255347
57,3.275,17.61577927,-30.34616115,-1.49460334,1.31423628,3.265,3.27,-21.32273133,-20.98377164,-20.66796107,17.6244607,17.73089514,17.83194659,-59.93281967,-58.33256676,-56.66789631,19.46920435,19.65255347,19.83578008
58,3.28,16.95231877,-31.3670561,-2.02439578,1.39737956,3.27,3.275,-20.98377164,-20.66796107,-20.38079729,17.73089514,17.83194659,17.95965612,-58.33256676,-56.66789631,-54.93635278,19.65255347,19.83578008,19.96402541
59,3.285,16.37022753,-32.45438918,-2.65879576,1.47880996,3.275,3.28,-20.66796107,-20.38079729,-20.12183675,17.83194659,17.95965612,18.05334289,-56.66789631,-54.93635278,-53.13887494,19.83578008,19.96402541,20.09059414
60,3.29,15.86453906,-33.62098027,-3.41021388,1.55631159,3.28,3.285,-20.38079729,-20.12183675,-19.87534911,17.95965612,18.05334289,18.1485973,-54.93635278,-53.13887494,-51.28316298,19.96402541,20.09059414,20.23140025
61,3.295,15.43287988,-34.87955195,-4.28732941,1.62762352,3.285,3.29,-20.12183675,-19.87534911,-19.66907955,18.05334289,18.1485973,18.29712123,-53.13887494,-51.28316298,-49.3667177,20.09059414,20.23140025,20.30402459
62,3.3,15.07572243,-36.24190861,-5.29423183,1.69047386,3.29,3.295,-19.87534911,-19.66907955,-19.48180684,18.1485973,18.29712123,18.43525768,-51.28316298,-49.3667177,-47.38382719,20.23140025,20.30402459,20.37258788
63,3.305,14.79662804,-37.71793288,-6.42968231,1.74261725,3.295,3.3,-19.66907955,-19.48180684,-19.31643513,18.29712123,18.43525768,18.54705994,-49.3667177,-47.38382719,-45.3491429,20.30402459,20.37258788,20.42999811
64,3.31,14.60266434,-39.31448027,-7.68660017,1.7818778,3.3,3.305,-19.48180684,-19.31643513,-19.16785311,18.43525768,18.54705994,18.68563069,-47.38382719,-45.3491429,-43.26263102,20.37258788,20.42999811,20.46356176
65,3.315,14.501734,-41.03509602,-8.9619839,1.8113325,3.305,3.31,-19.31643513,-19.16785311,-19.03881872,18.54705994,18.68563069,18.86574771,-45.3491429,-43.26263102,-41.12828917,20.42999811,20.46356176,20.45887336
66,3.32,14.49917084,-42.88016419,-10.16846187,1.83179985,3.31,3.315,-19.16785311,-19.03881872,-18.93450412,18.68563069,18.86574771,19.04116236,-43.26263102,-41.12828917,-38.9412579,20.46356176,20.45887336,20.42030629
67,3.325,14.59441036,-44.84751055,-11.42650873,1.83285116,3.315,3.32,-19.03881872,-18.93450412,-18.83857828,18.86574771,19.04116236,19.20569349,-41.12828917,-38.9412579,-36.72018887,20.45887336,20.42030629,20.35250744
68,3.33,14.78199784,-46.93275752,-12.72562391,1.8123148,3.32,3.325,-18.93450412,-18.83857828,-18.77555667,19.04116236,19.20569349,19.42536548,-38.9412579,-36.72018887,-34.47630123,20.42030629,20.35250744,20.22804262
69,3.335,15.05534098,-49.1295875,-14.05562476,1.76842158,3.325,3.33,-18.83857828,-18.77555667,-18.70187388,19.20569349,19.42536548,19.64543533,-36.72018887,-34.47630123,-32.20041012,20.35250744,20.22804262,20.04982291
70,3.34,15.41067951,-51.42965353,-15.11456922,1.66140938,3.33,3.335,-18.77555667,-18.70187388,-18.66204986,19.42536548,19.64543533,19.87837134,-34.47630123,-32.20041012,-29.92909106,20.22804262,20.04982291,19.805413
71,3.345,15.84549163,-53.82323593,-16.06503635,1.49359216,3.335,3.34,-18.70187388,-18.66204986,-18.61666327,19.64543533,19.87837134,20.12534949,-32.20041012,-29.92909106,-27.66303176,20.04982291,19.805413,19.52451771
72,3.35,16.35582194,-56.2992624,-17.25957612,1.31143253,3.34,3.345,-18.66204986,-18.61666327,-18.56077836,19.87837134,20.12534949,20.38302899,-29.92909106,-27.66303176,-25.42315929,19.805413,19.52451771,19.16363789
73,3.355,16.93399755,-58.84535501,-18.66653118,1.12140777,3.345,3.35,-18.61666327,-18.56077836,-18.56897027,20.12534949,20.38302899,20.65947239,-27.66303176,-25.42315929,-23.2478256,19.52451771,19.16363789,18.74107728
74,3.36,17.56972055,-61.4475867,-20.23679001,0.92994355,3.35,3.355,-18.56077836,-18.56897027,-18.56054663,20.38302899,20.65947239,20.94532089,-25.42315929,-23.2478256,-21.10529399,19.16363789,18.74107728,18.25270654
75,3.365,18.25151135,-64.09070033,-21.99520467,0.76705158,3.355,3.36,-18.56897027,-18.56054663,-18.56355463,20.65947239,20.94532089,21.23725983,-23.2478256,-21.10529399,-19.06330334,18.74107728,18.25270654,17.71529908
76,3.37,18.96851507,-66.75803036,-23.9401567,0.68356987,3.36,3.365,-18.56054663,-18.56355463,-18.54526688,20.94532089,21.23725983,21.54413683,-21.10529399,-19.06330334,-17.12476365,18.25270654,17.71529908,17.13246852
77,3.375,19.71148312,-69.43134066,-25.5947789,0.57200398,3.365,3.37,-18.56355463,-18.54526688,-18.59596064,21.23725983,21.54413683,21.8341425,-19.06330334,-17.12476365,-15.33564908,17.71529908,17.13246852,16.5568983
78,3.38,20.47339194,-72.09072485,-26.97062934,0.43612491,3.37,3.375,-18.54526688,-18.59596064,-18.62268517,21.54413683,21.8341425,22.13405266,-17.12476365,-15.33564908,-13.64823821,17.13246852,16.5568983,15.93864749
79,3.385,21.24916624,-74.71509996,-28.08512346,0.28197927,3.375,3.38,-18.59596064,-18.62268517,-18.68924898,21.8341425,22.13405266,22.41964969,-15.33564908,-13.64823821,-12.12011642,16.5568983,15.93864749,15.32781952
80,3.39,22.03592288,-77.28248859,-28.9543784,0.11738775,3.38,3.385,-18.62268517,-18.68924898,-18.75622646,22.13405266,22.41964969,22.69811324,-13.64823821,-12.12011642,-10.7779203,15.93864749,15.32781952,14.77851566
81,3.395,22.8324123,-79.77051099,-29.58847376,-0.04873106,3.385,3.39,-18.68924898,-18.75622646,-18.84227353,22.41964969,22.69811324,22.97172019,-12.12011642,-10.7779203,-9.60497137,15.32781952,14.77851566,14.27006775
82,3.4,23.63785343,-82.15679473,-29.9898138,-0.2071165,3.39,3.395,-18.75622646,-18.84227353,-18.95053755,22.69811324,22.97172019,23.23356928,-10.7779203,-9.60497137,-8.61756512,14.77851566,14.27006775,13.83156542
83,3.405,24.45129774,-84.41902744,-30.15442305,-0.34891523,3.395,3.4,-18.84227353,-18.95053755,-19.0843148,22.97172019,23.23356928,23.47834374,-9.60497137,-8.61756512,-7.82362503,14.27006775,13.83156542,13.47684407
84,3.41,25.27086119,-86.53435455,-30.07670295,-0.46751701,3.4,3.405,-18.95053755,-19.0843148,-19.2433483,23.23356928,23.47834374,23.71139304,-8.61756512,-7.82362503,-7.21478747,13.83156542,13.47684407,13.20865701
85,3.415,26.09362559,-88.47865956,-29.75055793,-0.55373308,3.405,3.41,-19.0843148,-19.2433483,-19.43265408,23.47834374,23.71139304,23.92744943,-7.82362503,-7.21478747,-6.80588016,13.47684407,13.20865701,13.02598134
86,3.42,26.91587788,-90.22624514,-29.17486968,-0.6043531,3.41,3.415,-19.2433483,-19.43265408,-19.66056757,23.71139304,23.92744943,24.07863941,-7.21478747,-6.80588016,-6.58356261,13.20865701,13.02598134,12.93419675
87,3.425,27.73325941,-91.74954598,-28.35890583,-0.61852346,3.415,3.42,-19.43265408,-19.66056757,-19.91620024,23.92744943,24.07863941,24.2986912,-6.80588016,-6.58356261,-6.52870225,13.02598134,12.93419675,12.87720243
88,3.43,28.54077824,-93.01855716,-27.32138444,-0.5963764,3.42,3.425,-19.66056757,-19.91620024,-20.20921214,24.07863941,24.2986912,24.44116949,-6.58356261,-6.52870225,-6.65952004,12.93419675,12.87720243,12.87666169
89,3.435,29.33288456,-93.9999007,-26.08927113,-0.53903142,3.425,3.43,-19.91620024,-20.20921214,-20.5437715,24.2986912,24.44116949,24.58572547,-6.52870225,-6.65952004,-6.95343319,12.87720243,12.87666169,12.92033918
90,3.44,30.10341826,-94.65614557,-24.69621366,-0.44857582,3.43,3.435,-20.20921214,-20.5437715,-20.91720534,24.44116949,24.58572547,24.67436141,-6.65952004,-6.95343319,-7.4094116,12.87666169,12.92033918,12.94805759
91,3.445,30.85262055,-94.94511872,-23.18069974,-0.32802355,3.435,3.44,-20.5437715,-20.91720534,-21.34140735,24.58572547,24.67436141,24.74584881,-6.95343319,-7.4094116,-8.00317568,12.92033918,12.94805759,12.9717983
92,3.45,31.5810789,-94.82111975,-21.58267469,-0.18489821,3.44,3.445,-20.91720534,-21.34140735,-21.81337286,24.67436141,24.74584881,24.77276001,-7.4094116,-8.00317568,-8.72432267,12.94805759,12.9717983,12.94151849
93,3.455,32.28511328,-94.23511554,-22.77363278,1.56265955,3.445,3.45,-21.34140735,-21.81337286,-22.33900464,24.74584881,24.77276001,24.75131878,-8.00317568,-8.72432267,-9.54865936,12.9717983,12.94151849,12.83762466
94,3.46,32.96117818,-93.13664366,-21.62958336,2.73108163,3.45,3.455,-21.81337286,-22.33900464,-22.923194,24.77276001,24.75131878,24.68452289,-8.72432267,-9.54865936,-10.46319642,12.94151849,12.83762466,12.64276117
95,3.465,33.60581016,-91.47648552,-20.02760405,4.25782289,3.455,3.46,-22.33900464,-22.923194,-23.59250489,24.75131878,24.68452289,24.57386247,-9.54865936,-10.46319642,-11.44102679,12.83762466,12.64276117,12.32731711
96,3.47,34.21477398,-89.21034748,-17.78346874,6.1103452,3.46,3.465,-22.923194,-23.59250489,-24.32601688,24.68452289,24.57386247,24.38534064,-10.46319642,-11.44102679,-12.466936,12.64276117,12.32731711,11.88731548
97,3.475,34.78257959,-86.30266494,-14.74449143,8.18502842,3.465,3.47,-23.59250489,-24.32601688,-25.16118705,24.57386247,24.38534064,24.12158052,-11.44102679,-12.466936,-13.51933338,12.32731711,11.88731548,11.3299946
98,3.48,35.30082009,-82.73055254,-10.8258164,10.30208512,3.47,3.475,-24.32601688,-25.16118705,-26.11184098,24.38534064,24.12158052,23.79544815,-12.466936,-13.51933338,-14.59645104,11.88731548,11.3299946,10.67559398
99,3.485,35.75039745,-78.48909746,-6.04407348,12.29144957,3.475,3.48,-25.16118705,-26.11184098,-27.13702433,24.12158052,23.79544815,23.34161509,-13.51933338,-14.59645104,-15.68912642,11.3299946,10.67559398,9.94624885
100,3.49,36.11636437,-73.59600345,-0.7368001,14.04546991,3.48,3.485,-26.11184098,-27.13702433,-28.28022176,23.79544815,23.34161509,22.7922663,-14.59645104,-15.68912642,-16.79495943,10.67559398,9.94624885,9.18216143
101,3.495,36.38267355,-68.09477392,4.65466385,15.45701795,3.485,3.49,-27.13702433,-28.28022176,-29.52945827,23.34161509,22.7922663,22.11069964,-15.68912642,-16.79495943,-17.91380876,9.94624885,9.18216143,8.41896142
102,3.5,36.51798724,-62.06175029,9.77724743,16.46672877,3.49,3.495,-28.28022176,-29.52945827,-30.87177711,22.7922663,22.11069964,21.2967395,-16.79495943,-17.91380876,-19.07170528,9.18216143,8.41896142,7.786493
103,3.505,36.50194267,-55.59868443,14.39838672,17.08874929,3.495,3.5,-29.52945827,-30.87177711,-32.33645111,22.11069964,21.2967395,20.35048573,-17.91380876,-19.07170528,-20.23838198,8.41896142,7.786493,7.17906943
104,3.51,36.32270263,-48.84066545,18.70757294,17.33055322,3.5,3.505,-30.87177711,-32.33645111,-33.84502127,21.2967395,20.35048573,19.20682455,-19.07170528,-20.23838198,-21.41438337,7.786493,7.17906943,6.77757095
105,3.515,35.92945949,-41.93945253,22.85186162,17.23451752,3.505,3.51,-32.33645111,-33.84502127,-35.52905724,20.35048573,19.20682455,18.04466592,-20.23838198,-21.41438337,-22.61443365,7.17906943,6.77757095,6.45387762
106,3.52,35.24984314,-35.06240689,26.94953468,16.85278208,3.51,3.515,-33.84502127,-35.52905724,-37.24703357,19.20682455,18.04466592,16.67806129,-21.41438337,-22.61443365,-23.76026324,6.77757095,6.45387762,6.27318382
107,3.525,34.23561637,-28.3834517,31.05589766,16.24591114,3.515,3.52,-35.52905724,-37.24703357,-39.02488749,18.04466592,16.67806129,15.21538714,-22.61443365,-23.76026324,-24.87542805,6.45387762,6.27318382,6.25846372
108,3.53,32.81267667,-22.07856758,35.16451222,15.46935065,3.52,3.525,-37.24703357,-39.02488749,-40.85655206,16.67806129,15.21538714,13.65405902,-23.76026324,-24.87542805,-25.91216846,6.27318382,6.25846372,6.36460962
109,3.535,30.9212071,-16.30688771,39.22145742,14.57810627,3.525,3.53,-39.02488749,-40.85655206,-42.68773607,15.21538714,13.65405902,11.97665061,-24.87542805,-25.91216846,-26.8527352,6.25846372,6.36460962,6.64690941
110,3.54,28.57088048,-11.19480219,43.16044503,13.62285186,3.53,3.535,-40.85655206,-42.68773607,-44.5814145,13.65405902,11.97665061,10.34038396,-25.91216846,-26.8527352,-27.71974679,6.36460962,6.64690941,7.01016874
111,3.545,25.84934058,-6.82764945,46.92350833,12.64607525,3.535,3.54,-42.68773607,-44.5814145,-46.53657377,11.97665061,10.34038396,8.77005113,-26.8527352,-27.71974679,-28.51759917,6.64690941,7.01016874,7.43689313
112,3.55,22.88778853,-3.25082696,50.46543702,11.6759788,3.54,3.545,-44.5814145,-46.53657377,-48.41370187,10.34038396,8.77005113,7.14907796,-27.71974679,-28.51759917,-29.18822845,7.01016874,7.43689313,8.0106603
113,3.555,19.8315572,-0.46690707,53.75562437,10.73004108,3.545,3.55,-46.53657377,-48.41370187,-50.29998511,8.77005113,7.14907796,5.63610897,-28.51759917,-29.18822845,-29.77546712,7.43689313,8.0106603,8.63247413
114,3.56,16.81807136,1.55894207,56.77625335,9.81710193,3.55,3.555,-48.41370187,-50.29998511,-52.17739388,7.14907796,5.63610897,4.22927174,-29.18822845,-29.77546712,-30.26571422,8.0106603,8.63247413,9.29460549
